الرقم_الضريبي,السنة,القطاع,القسم_كود,القسم,المجموع_كود,المجموع,الفرع_كود,الفرع,المبيعات_جنيه,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,branches,فئة_SME,start_year,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,نمو_الموظفين,العائد_على_رأس_المال,المبيعات_جنيه_p,نمو_المبيعات_p,الموظفون_p,نمو_الموظفين_p,عمر_المنشأة_p,العائد_على_رأس_المال_p,branches_p,score
581635659,2025,إمدادات المياه؛ الصرف الصحي وإدارة النفايات ومعالجتها,E3,,E38,,E3811,,14908340.439814238,77598316.0,42,6959062.0,12060947.0,12871496.0,1,medium,2014,اللوتس تقنية ش.ذ.م.م,12,-0.815740573796134,-0.023255813953488413,11.150686112582415,0.2191780821917808,0.0547945205479452,0.678082191780822,0.1643835616438356,0.6095890410958904,0.4246575342465753,0.3698630136986301,4.06
581793320,2021,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,47350506.0,51590958.0,5,684997.0,6629071.0,6262879.0,1,medium,2012,سيناء منسوجات ذ.م.م,10,,,75.31559700261461,0.5214007782101168,0.5,0.033073929961089495,0.5,0.5252918287937743,0.953307392996109,0.3521400778210117,5.29
581793320,2022,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,48219337.0,52473642.0,5,684997.0,6750707.0,6873452.0,1,medium,2012,سيناء منسوجات ذ.م.م,11,0.018348927464471032,0.0,76.60419242712013,0.5,0.15328467153284672,0.0364963503649635,0.42700729927007297,0.5583941605839416,0.9452554744525548,0.354014598540146,4.44
581793320,2023,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,51292830.0,49589611.0,5,684997.0,7180996.0,6271608.0,1,small,2012,سيناء منسوجات ذ.م.م,12,0.06373984362331653,0.0,72.3939097543493,0.4844290657439446,0.5536332179930796,0.02249134948096886,0.3633217993079585,0.5813148788927336,0.916955017301038,0.35294117647058826,5.17
581793320,2024,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,50849795.0,55233568.0,5,684997.0,7118971.0,6628526.0,1,medium,2012,سيناء منسوجات ذ.م.م,13,-0.008637367055005507,0.0,80.63329912393777,0.48220064724919093,0.06796116504854369,0.021035598705501618,0.40129449838187703,0.6084142394822006,0.9352750809061489,0.34951456310679613,4.21
581793320,2025,الصحة البشرية والعمل الاجتماعي,Q8,,Q87,,Q8730,,53795341.0,53270945.0,5,684997.0,7531348.0,5729933.0,1,medium,2012,سيناء منسوجات ذ.م.م,14,0.05792640855287612,0.0,77.76814351011757,0.4919093851132686,0.46601941747572817,0.014563106796116505,0.4174757281553398,0.6084142394822006,0.9223300970873787,0.34951456310679613,5.09
581793864,2021,الصناعة التحويلية,C2,,C22,,C2219,,98356783.0,97466618.0,70,10901819.0,13769950.0,9709444.0,1,medium,2019,سيناء تقنية ذ.م.م,3,,,8.94039957918949,0.7060390763765542,0.5,0.9258436944937833,0.5,0.15364120781527532,0.36678507992895204,0.3663410301953819,5.14
581793864,2022,الصناعة التحويلية,C2,,C22,,C2219,,103623199.0,99324485.0,77,10901819.0,14507248.0,10899856.0,1,medium,2019,سيناء تقنية ذ.م.م,4,0.053544004179152616,0.10000000000000009,9.110817653457648,0.7159663865546219,0.7436974789915967,0.9626050420168067,0.9142857142857143,0.20504201680672268,0.35378151260504204,0.3668067226890756,5.86
581793864,2023,الصناعة التحويلية,C2,,C22,,C2219,,100380014.0,97084551.0,84,10901819.0,14053202.0,12934896.0,1,medium,2019,سيناء تقنية ذ.م.م,5,-0.03129786603094542,0.09090909090909083,8.905353409371408,0.7313915857605178,0.4692556634304207,0.9789644012944984,0.8754045307443366,0.24029126213592233,0.35841423948220064,0.36650485436893204,5.61
581793864,2024,الصناعة التحويلية,C2,,C22,,C2219,,104705045.0,114458605.0,92,10901819.0,14658706.0,12001010.0,1,medium,2019,سيناء تقنية ذ.م.م,6,0.043086574982944326,0.09523809523809534,10.499037362480518,0.7311248073959938,0.18335901386748846,0.9907550077041603,0.8759630200308166,0.2812018489984592,0.4067796610169492,0.36787365177195686,5.46
581793864,2025,الصناعة التحويلية,C2,,C22,,C2219,,107190618.0,113300893.0,100,10901819.0,15006687.0,12843164.0,1,medium,2019,سيناء تقنية ذ.م.م,7,0.023738808383110932,0.08695652173913038,10.392842974186234,0.7272727272727273,0.45998445998445997,0.9941724941724942,0.8714063714063714,0.28243978243978246,0.3916083916083916,0.3686868686868687,5.75
581895475,2021,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0122,,80229920.0,76405910.0,46,14258271.0,11232189.0,11295480.0,1,medium,2008,سيناء كيماويات محدودة,14,,,5.358707938711503,0.6898263027295285,0.5,0.7208436724565757,0.5,0.8213399503722084,0.17369727047146402,0.38213399503722084,5.54
581895475,2022,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0122,,80921284.0,86894413.0,50,14258271.0,11328980.0,10069531.0,1,medium,2008,سيناء كيماويات محدودة,15,0.008617283925996588,0.08695652173913038,6.094316274392597,0.6919431279620853,0.3412322274881517,0.7511848341232228,0.8981042654028436,0.8293838862559242,0.23222748815165878,0.38388625592417064,5.9
581895475,2023,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0122,,70103952.0,87667808.0,54,14258271.0,11691039.0,9658076.0,1,medium,2008,سيناء كيماويات محدودة,16,-0.13367721649102848,0.08000000000000007,6.148558124614127,0.6659090909090909,0.1,0.7897727272727273,0.8568181818181818,0.8363636363636363,0.22045454545454546,0.38522727272727275,5.66
581895475,2024,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0122,,77951638.0,87705267.0,54,14258271.0,12326137.0,9647260.0,1,medium,2008,سيناء كيماويات محدودة,17,0.1119435606141006,0.0,6.15118530149974,0.6812227074235808,0.9323144104803494,0.787117903930131,0.46179039301310043,0.8427947598253275,0.22270742358078602,0.3853711790393013,6.21
581895475,2025,الزراعة والحراجة وصيد الأسماك,A0,,A01,,A0122,,83098314.0,97809716.0,49,14258271.0,12765899.0,11426794.0,1,medium,2008,سيناء كيماويات محدودة,18,0.06602396219050588,-0.09259259259259256,6.859858113231261,0.7092511013215859,0.8348017621145375,0.7334801762114538,0.06387665198237885,0.8414096916299559,0.24669603524229075,0.3865638766519824,5.77
582007996,2021,المعلومات والاتصالات,J6,,J62,,J6201,,152731430.0,143378431.0,44,4485502.0,21382400.0,15548783.0,1,medium,2020,الأهرام خدمات ش.م.م,2,,,31.964857222223955,0.8589108910891089,0.5,0.7227722772277227,0.5,0.11633663366336634,0.6485148514851485,0.37623762376237624,5.68
582007996,2022,المعلومات والاتصالات,J6,,J62,,J6201,,163233824.0,152883101.0,47,4485502.0,22852735.0,17130668.0,1,medium,2020,الأهرام خدمات ش.م.م,3,0.06876380323290365,0.06818181818181812,34.08383298012129,0.8511627906976744,0.34651162790697676,0.7372093023255814,0.7023255813953488,0.18023255813953487,0.6627906976744186,0.37093023255813956,5.57
582007996,2023,المعلومات والاتصالات,J6,,J62,,J6201,,192428107.0,201284930.0,52,4485502.0,26939935.0,20186914.0,1,medium,2020,الأهرام خدمات ش.م.م,4,0.17884947056070932,0.1063829787234043,44.874560305624655,0.8703296703296703,0.8373626373626374,0.7747252747252747,0.8615384615384616,0.22747252747252747,0.756043956043956,0.36813186813186816,7.44
582007996,2024,المعلومات والاتصالات,J6,,J62,,J6201,,227736684.0,216277787.0,59,4485502.0,31883136.0,29410571.0,1,medium,2020,الأهرام خدمات ش.م.م,5,0.1834897071455368,0.13461538461538458,48.217075145658164,0.921443736730361,0.9617834394904459,0.807855626326964,0.9023354564755839,0.25583864118895966,0.732484076433121,0.3673036093418259,7.89
582007996,2025,المعلومات والاتصالات,J6,,J62,,J6201,,237296531.0,250306416.0,60,4485502.0,33221514.0,23819077.0,1,medium,2020,الأهرام خدمات ش.م.م,6,0.04197763325648496,0.016949152542372836,55.803434264436845,0.8950749464668094,0.16059957173447537,0.7955032119914347,0.5310492505353319,0.2558886509635974,0.7815845824411135,0.367237687366167,5.28
582055954,2021,الصناعة التحويلية,C1,,C11,,C1103,,97553308.0,95031667.0,37,14901300.0,13657463.0,9922889.0,1,medium,2012,مصر صلب ش.ذ.م.م,10,,,6.377407810056841,0.6998223801065719,0.5,0.6496447602131439,0.5,0.5746003552397868,0.21047957371225579,0.3663410301953819,4.84
582055954,2022,الصناعة التحويلية,C1,,C11,,C1103,,99983304.0,109056601.0,36,14901300.0,13997663.0,13070592.0,1,medium,2012,مصر صلب ش.ذ.م.م,11,0.024909416705787057,-0.027027027027026973,7.318596431183856,0.7016806722689075,0.41596638655462187,0.6474789915966387,0.16596638655462184,0.6008403361344538,0.25882352941176473,0.3668067226890756,4.63
582055954,2023,الصناعة التحويلية,C1,,C11,,C1103,,84369072.0,90900788.0,37,14901300.0,13489852.0,11013442.0,1,medium,2012,مصر صلب ش.ذ.م.م,12,-0.15616839387504133,0.02777777777777768,6.100191795346714,0.6877022653721683,0.10032362459546926,0.651294498381877,0.7301779935275081,0.6189320388349514,0.19741100323624594,0.36650485436893204,4.54
582055954,2024,الصناعة التحويلية,C1,,C11,,C1103,,95769669.0,111007225.0,37,14901300.0,14297080.0,12453086.0,1,medium,2012,مصر صلب ش.ذ.م.م,13,0.13512768043721035,0.0,7.449499372537966,0.7087827426810478,0.8567026194144838,0.6444530046224961,0.4318181818181818,0.6386748844375963,0.2473035439137134,0.36787365177195686,5.4
582055954,2025,الصناعة التحويلية,C1,,C11,,C1103,,92719362.0,94031836.0,37,14901300.0,14458703.0,14039136.0,1,medium,2012,مصر صلب ش.ذ.م.م,14,-0.03185044943613624,0.0,6.310310912470724,0.6907536907536908,0.11810411810411811,0.6452991452991453,0.45143745143745145,0.6367521367521367,0.1926961926961927,0.3686868686868687,4.35
582118584,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,6625891.0,6437713.0,7,102664.0,927625.0,1005760.0,1,small,2008,حورس كيماويات ذ.م.م,14,,,62.70662549676615,0.0759104870557262,0.5,0.15884159719175076,0.5,0.799692847740237,0.9175076788064941,0.3753839403247038,4.49
582118584,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,6981791.0,6387861.0,6,102664.0,977451.0,826279.0,1,small,2008,حورس كيماويات ذ.م.م,15,0.05371353075382612,-0.1428571428571429,62.22104145562222,0.07438361888842457,0.8098620977852069,0.07939824488090264,0.02277475971583786,0.8092352695361471,0.9139155871291266,0.37379857918930215,4.37
582118584,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,7647122.0,7032212.0,6,102664.0,1070597.0,1023515.0,1,small,2008,حورس كيماويات ذ.م.م,16,0.09529517569345747,0.0,68.49735058053456,0.0833664152441445,0.945613338626439,0.08098451766574037,0.4704247717348154,0.8187772925764192,0.926161175069472,0.37316395394998014,5.2
582118584,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,7033571.0,7467791.0,6,102664.0,1094111.0,978732.0,1,small,2008,حورس كيماويات ذ.م.م,17,-0.08023292946025973,0.0,72.7401133795683,0.08554125662376987,0.5522331566994702,0.08535200605601817,0.46744890234670705,0.8272142316426949,0.9322482967448902,0.3726343679031037,4.51
582118584,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4741,,7961081.0,8199215.0,6,102664.0,1114551.0,899315.0,1,small,2008,حورس كيماويات ذ.م.م,18,0.1318690036682646,0.0,79.8645581703421,0.08637747336377473,0.4855403348554033,0.0762937595129376,0.4410197869101979,0.8262937595129376,0.9394977168949772,0.3721461187214612,4.35
582242604,2021,الفنون والترفيه والتسلية,R9,,R91,,R9101,,10372984.0,10238143.0,7,413008.0,1452218.0,1081598.0,1,small,2016,الدلتا بلاستيك ش.م.م,6,,,24.78921231549994,0.19718309859154928,0.5,0.176056338028169,0.5,0.2887323943661972,0.5633802816901409,0.4154929577464789,4.0
582242604,2022,الفنون والترفيه والتسلية,R9,,R91,,R9101,,10437770.0,11086924.0,8,413008.0,1461288.0,1285383.0,1,small,2016,الدلتا بلاستيك ش.م.م,7,0.006245647346992955,0.1428571428571428,26.84433231317553,0.15789473684210525,0.3157894736842105,0.2236842105263158,0.9671052631578947,0.34210526315789475,0.5657894736842105,0.4276315789473684,4.38
582242604,2023,الفنون والترفيه والتسلية,R9,,R91,,R9101,,10650024.0,9712305.0,9,413008.0,1491003.0,1321711.0,1,small,2016,الدلتا بلاستيك ش.م.م,8,0.020335186538887218,0.125,23.51602148142409,0.1625,0.3375,0.3125,0.95625,0.375,0.4875,0.425,4.42
582242604,2024,الفنون والترفيه والتسلية,R9,,R91,,R9101,,11931066.0,11032522.0,9,413008.0,1670349.0,1724143.0,1,small,2016,الدلتا بلاستيك ش.م.م,9,0.12028536273721069,0.0,26.712610893735715,0.1744186046511628,0.9883720930232558,0.3313953488372093,0.4127906976744186,0.43023255813953487,0.5465116279069767,0.42441860465116277,5.15
582242604,2025,الفنون والترفيه والتسلية,R9,,R91,,R9101,,11195333.0,10450820.0,9,413008.0,1567347.0,1102041.0,1,small,2016,الدلتا بلاستيك ش.م.م,10,-0.06166531976271017,0.0,25.304158757215358,0.1511627906976744,0.023255813953488372,0.3313953488372093,0.4941860465116279,0.43023255813953487,0.5232558139534884,0.42441860465116277,3.26
582349272,2021,أنشطة الإقامة وخدمات الطعام,I5,,I55,,I5590,,30077460.0,29845305.0,9,1612251.0,4210844.0,3741228.0,1,small,2008,الدلتا كيماويات ش.ذ.م.م,14,,,18.51157481062192,0.4681528662420382,0.5,0.2802547770700637,0.5,0.8168789808917197,0.5382165605095541,0.37579617834394907,4.75
582349272,2022,أنشطة الإقامة وخدمات الطعام,I5,,I55,,I5590,,44793672.0,48375505.0,9,1612251.0,6271114.0,5746125.0,1,small,2008,الدلتا كيماويات ش.ذ.م.م,15,0.4892770865624956,0.0,30.004946500265778,0.4778761061946903,0.6047197640117994,0.2890855457227139,0.4306784660766962,0.8303834808259587,0.5899705014749262,0.3746312684365782,4.98
582349272,2023,أنشطة الإقامة وخدمات الطعام,I5,,I55,,I5590,,45102077.0,47931104.0,10,1612251.0,6314291.0,6501885.0,1,small,2008,الدلتا كيماويات ش.ذ.م.م,16,0.006885012686613345,0.11111111111111116,29.72930641692888,0.4568245125348189,0.233983286908078,0.34818941504178275,0.9080779944289693,0.8398328690807799,0.5626740947075209,0.3746518105849582,4.82
582349272,2024,أنشطة الإقامة وخدمات الطعام,I5,,I55,,I5590,,47831751.0,51098531.0,10,1612251.0,6696445.0,4730892.0,1,medium,2008,الدلتا كيماويات ش.ذ.م.م,17,0.060522135155771206,0.0,31.693905601547154,0.4691689008042895,0.7184986595174263,0.33646112600536193,0.43699731903485256,0.8458445040214477,0.5898123324396782,0.37667560321715815,5.28
582349272,2025,أنشطة الإقامة وخدمات الطعام,I5,,I55,,I5590,,50933187.0,48111156.0,11,1612251.0,7130646.0,5216256.0,1,small,2008,الدلتا كيماويات ش.ذ.م.م,18,0.06484052820897146,0.10000000000000009,29.840983817035934,0.5027027027027027,0.7972972972972973,0.3945945945945946,0.8864864864864865,0.8445945945945946,0.5459459459459459,0.37567567567567567,6.03
582409011,2021,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,O8,,O84,,O8412,,120920955.0,131856027.0,35,3795657.0,16928934.0,13046076.0,8,medium,2012,الدلتا صلب محدودة,10,,,34.73865710205111,0.8235294117647058,0.5,0.7647058823529411,0.5,0.47058823529411764,0.5882352941176471,1.0,6.49
582409011,2022,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,O8,,O84,,O8412,,121542729.0,133326154.0,32,3795657.0,17015982.0,15723819.0,8,medium,2012,الدلتا صلب محدودة,11,0.005141987176664253,-0.08571428571428574,35.125975292288004,0.7777777777777778,0.2222222222222222,0.7222222222222222,0.16666666666666666,0.5,0.6111111111111112,1.0,6.11
582409011,2023,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,O8,,O84,,O8412,,119273258.0,114576780.0,32,3795657.0,16698256.0,13885675.0,8,medium,2012,الدلتا صلب محدودة,12,-0.018672207039221567,0.0,30.186283955583974,0.7777777777777778,0.5,0.7222222222222222,0.5277777777777778,0.5,0.5555555555555556,1.0,6.36
582409011,2024,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,O8,,O84,,O8412,,125759668.0,126980992.0,31,3795657.0,17606354.0,13173985.0,8,medium,2012,الدلتا صلب محدودة,13,0.05438276868399128,-0.03125,33.454285252856096,0.7894736842105263,0.8947368421052632,0.6842105263157895,0.2631578947368421,0.5263157894736842,0.5789473684210527,0.9736842105263158,6.51
582409011,2025,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,O8,,O84,,O8412,,124412822.0,129879352.0,29,3795657.0,17417795.0,15989589.0,8,medium,2012,الدلتا صلب محدودة,14,-0.010709681580902353,-0.06451612903225812,34.217884281956984,0.7894736842105263,0.3157894736842105,0.6842105263157895,0.2631578947368421,0.5263157894736842,0.5263157894736842,0.9736842105263158,6.03
582443956,2021,الصناعة التحويلية,C2,,C22,,C2220,,19090520.0,19158710.0,10,2459250.0,2672673.0,2561753.0,1,small,2019,الدلتا صلب ش.م.م,3,,,7.790468638812646,0.21936056838365897,0.5,0.3876554174067496,0.5,0.15364120781527532,0.2886323268206039,0.3663410301953819,3.21
582443956,2022,الصناعة التحويلية,C2,,C22,,C2220,,19344588.0,19415350.0,10,2459250.0,2708242.0,2183621.0,1,small,2019,الدلتا صلب ش.م.م,4,0.013308595051365835,0.0,7.894825658229135,0.21260504201680672,0.3067226890756303,0.39327731092436974,0.453781512605042,0.20504201680672268,0.28907563025210087,0.3668067226890756,3.0
582443956,2023,الصناعة التحويلية,C2,,C22,,C2220,,19626570.0,19478181.0,10,2459250.0,2747720.0,1964826.0,1,small,2019,الدلتا صلب ش.م.م,5,0.014576790159604336,0.0,7.92037450442208,0.22653721682847897,0.8535598705501618,0.3859223300970874,0.4393203883495146,0.24029126213592233,0.3042071197411003,0.36650485436893204,3.74
582443956,2024,الصناعة التحويلية,C2,,C22,,C2220,,22165555.0,21212715.0,10,2459250.0,3103178.0,3166374.0,1,small,2019,الدلتا صلب ش.م.م,6,0.12936468267251988,0.0,8.625684659957304,0.23651771956856701,0.8320493066255779,0.37596302003081666,0.4318181818181818,0.2812018489984592,0.3120184899845917,0.36787365177195686,3.79
582443956,2025,الصناعة التحويلية,C2,,C22,,C2220,,23891991.0,21806288.0,11,2459250.0,3344879.0,3480103.0,1,small,2019,الدلتا صلب ش.م.م,7,0.07788823695143199,0.10000000000000009,8.867048083765376,0.2400932400932401,0.8484848484848485,0.44133644133644134,0.9013209013209014,0.28243978243978246,0.31934731934731936,0.3686868686868687,4.3
582535930,2021,التشييد والبناء,F4,,F43,,F4329,,37706051.0,39890579.0,9,1083581.0,5278847.0,5592519.0,9,small,2009,اللوتس منسوجات ذ.م.م,13,,,36.81365675477883,0.44837758112094395,0.5,0.33185840707964603,0.5,0.7713864306784661,0.915929203539823,0.9823008849557522,6.17
582535930,2022,التشييد والبناء,F4,,F43,,F4329,,37011328.0,34042059.0,9,1083581.0,5181586.0,4216443.0,9,small,2009,اللوتس منسوجات ذ.م.م,14,-0.01842470854346423,0.0,31.416256837283047,0.4305750350631136,0.11640953716690042,0.3141654978962132,0.44460028050490885,0.788218793828892,0.9004207573632539,0.982468443197756,5.5
582535930,2023,التشييد والبناء,F4,,F43,,F4329,,37628127.0,38568470.0,9,1083581.0,5267938.0,4286634.0,9,small,2009,اللوتس منسوجات ذ.م.م,15,0.016665141007639717,0.0,35.593527387431116,0.42857142857142855,0.44058744993324434,0.3204272363150868,0.4265687583444593,0.8004005340453939,0.9038718291054739,0.9819759679572764,5.97
582535930,2024,التشييد والبناء,F4,,F43,,F4329,,38588661.0,40470371.0,9,1083581.0,5402413.0,5008052.0,9,small,2009,اللوتس منسوجات ذ.م.م,16,0.025527021315730147,0.0,37.34872704486328,0.41740226986128626,0.42370744010088274,0.30958385876418665,0.43253467843631777,0.8121059268600253,0.9129886506935687,0.9810844892812106,5.94
582535930,2025,التشييد والبناء,F4,,F43,,F4329,,39867385.0,36512827.0,9,1083581.0,5581434.0,5377475.0,9,small,2009,اللوتس منسوجات ذ.م.م,17,0.033137299063058956,0.0,33.69644447438632,0.4177215189873418,0.5278481012658228,0.31329113924050633,0.4341772151898734,0.8113924050632911,0.8924050632911392,0.9810126582278481,6.05
582612415,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4723,,105939627.0,106247969.0,78,3606343.0,14831548.0,15683833.0,1,medium,2018,الجيزة تقنية محدودة,4,,,29.4614153451294,0.7371654234313295,0.5,0.9745502413339184,0.5,0.20359806932865293,0.6107942079859587,0.3753839403247038,5.62
582612415,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4723,,99872126.0,100669144.0,77,3606343.0,13982098.0,12342459.0,1,medium,2018,الجيزة تقنية محدودة,5,-0.057273195798584364,-0.012820512820512775,27.914467370408193,0.7254492269118261,0.0547430004178855,0.9642707898035938,0.2235687421646469,0.2442540743836189,0.5758462181362307,0.37379857918930215,4.43
582612415,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4723,,104980257.0,109841536.0,80,3606343.0,14697236.0,10795135.0,1,medium,2018,الجيزة تقنية محدودة,6,0.05114671334822685,0.03896103896103886,30.45787269818761,0.7244938467645892,0.7923779277491068,0.9745930924970226,0.7721317983326716,0.28801111552203257,0.6085748312822549,0.37316395394998014,6.51
582612415,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4723,,104871510.0,104896187.0,82,3606343.0,16313346.0,12244881.0,1,medium,2018,الجيزة تقنية محدودة,7,-0.001035880489414276,0.02499999999999991,29.086580782804077,0.7505677517032551,0.9511733535200606,0.9771006813020439,0.742997728993187,0.3257002271006813,0.5855412566237699,0.3726343679031037,6.8
582612415,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,,G47,,G4723,,118755574.0,125588724.0,91,3606343.0,16625780.0,12507906.0,1,medium,2018,الجيزة تقنية محدودة,8,0.13239118994281673,0.10975609756097571,34.8243980120582,0.75,0.4908675799086758,0.9906773211567732,0.899923896499239,0.3240106544901065,0.6590563165905632,0.3721461187214612,6.28
582621051,2022,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,46768968.0,50688982.0,10,2668770.0,6547656.0,6362439.0,1,medium,2022,القاهرة خدمات ش.م.م,1,,,18.99338721583351,0.504424778761062,0.5014749262536873,0.3672566371681416,0.4306784660766962,0.03982300884955752,0.3687315634218289,0.3746312684365782,3.96
582621051,2023,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,43861251.0,41314078.0,11,2668770.0,6140575.0,5872313.0,1,small,2022,القاهرة خدمات ش.م.م,2,-0.06217192990018505,0.10000000000000009,15.480568951239709,0.42896935933147634,0.06406685236768803,0.42618384401114207,0.8746518105849582,0.0988857938718663,0.27019498607242337,0.3746518105849582,3.5
582621051,2024,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,267747804.46933916,48639338.0,12,2668770.0,6626255.0,4818669.0,1,small,2022,القاهرة خدمات ش.م.م,3,5.1044269911348215,0.09090909090909083,18.22537648429801,0.9892761394101877,0.9892761394101877,0.4785522788203753,0.8485254691689008,0.1353887399463807,0.3297587131367292,0.37667560321715815,6.28
582621051,2025,أنشطة الإقامة وخدمات الطعام,I5,,I56,,I5621,,48428577.0,51932218.0,13,2668770.0,6780001.0,6996227.0,1,medium,2022,القاهرة خدمات ش.م.م,4,-0.8191261470995713,0.08333333333333326,19.459233279750595,0.45675675675675675,0.021621621621621623,0.5175675675675676,0.8216216216216217,0.13513513513513514,0.3324324324324324,0.37567567567567567,3.61
582819921,2021,الصناعة التحويلية,C2,,C29,,C2910,,56561380.0,51440741.0,12,2681855.0,7918593.0,8096125.0,1,medium,2016,الإسكندرية تقنية ذ.م.م,6,,,19.18102992145362,0.6021314387211367,0.5,0.5310834813499112,0.5,0.3428063943161634,0.7468916518650088,0.3663410301953819,5.59
582819921,2022,الصناعة التحويلية,C2,,C29,,C2910,,58196078.0,55584206.0,12,2681855.0,8147451.0,7990569.0,1,medium,2016,الإسكندرية تقنية ذ.م.م,7,0.028901310399428004,0.0,20.726029557899288,0.5983193277310924,0.453781512605042,0.5210084033613446,0.453781512605042,0.38277310924369745,0.7722689075630252,0.3668067226890756,5.59
582819921,2023,الصناعة التحويلية,C2,,C29,,C2910,,59785963.0,64196267.0,11,2681855.0,8370035.0,6028635.0,1,medium,2016,الإسكندرية تقنية ذ.م.م,8,0.02731945269576408,-0.08333333333333337,23.937262454532405,0.622168284789644,0.9021035598705501,0.45024271844660196,0.08131067961165049,0.409789644012945,0.8260517799352751,0.36650485436893204,5.95
582819921,2024,الصناعة التحويلية,C2,,C29,,C2910,,67361988.0,67679876.0,11,2681855.0,9430678.0,7954969.0,1,medium,2016,الإسكندرية تقنية ذ.م.م,9,0.12671912636081473,0.0,25.236217468878817,0.6325115562403698,0.8212634822804314,0.4479969183359014,0.4318181818181818,0.4410631741140216,0.8212634822804314,0.36787365177195686,6.18
582819921,2025,الصناعة التحويلية,C2,,C29,,C2910,,321935696.2689367,74313417.0,2,2681855.0,9996192.0,8316391.0,1,medium,2016,الإسكندرية تقنية ذ.م.م,10,3.779189359270939,-0.8181818181818181,27.70970727351031,0.9922299922299922,0.9743589743589743,0.006604506604506605,0.010878010878010878,0.44094794094794093,0.8422688422688422,0.3686868686868687,6.19
582822463,2022,الصناعة التحويلية,C2,,C26,,C2680,,6508001.0,6029054.0,11,4591894.0,911120.0,853875.0,1,small,2022,مصر خدمات ش.م.م,1,,,1.3129776079325872,0.0773109243697479,0.5004201680672269,0.45630252100840335,0.453781512605042,0.030252100840336135,0.03361344537815126,0.3668067226890756,2.17
582822463,2023,الصناعة التحويلية,C2,,C26,,C2680,,6330018.0,6567346.0,12,4591894.0,886203.0,771076.0,1,small,2022,مصر خدمات ش.م.م,2,-0.027348336301730725,0.09090909090909083,1.4302041815425182,0.07524271844660194,0.5412621359223301,0.5088996763754046,0.8754045307443366,0.07281553398058252,0.03640776699029126,0.36650485436893204,2.69
582822463,2024,الصناعة التحويلية,C2,,C26,,C2680,,6857700.0,7360953.0,13,4591894.0,960078.0,932166.0,1,small,2022,مصر خدمات ش.م.م,3,0.08336184826014703,0.08333333333333326,1.6030319950765415,0.07627118644067797,0.46841294298921415,0.551617873651772,0.8428351309707242,0.12172573189522343,0.03697996918335902,0.36787365177195686,2.7
582822463,2025,الصناعة التحويلية,C2,,C26,,C2680,,6851355.0,6268141.0,13,4591894.0,959190.0,1037816.0,1,small,2022,مصر خدمات ش.م.م,4,-0.0009252373244673651,0.0,1.3650447941524784,0.07614607614607614,0.26728826728826727,0.5427350427350427,0.45143745143745145,0.12276612276612277,0.03341103341103341,0.3686868686868687,2.12
582939545,2022,التعليم,P8,,P85,,P8550,,93631662.0,88396013.0,44,3044201.0,13108433.0,9848230.0,9,medium,2022,الجيزة صلب محدودة,1,,,29.037508692757147,0.7058823529411765,0.5026737967914439,0.7299465240641712,0.48128342245989303,0.045454545454545456,0.5561497326203209,0.9786096256684492,5.48
