firm_id,year,industry,risk_score,band,reason_codes
700270370,2021,النقل والتخزين,0.0,Stable,
700270370,2022,النقل والتخزين,40.0,Watchlist,Revenue YoY ≤ -10%
700270370,2023,النقل والتخزين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
700270370,2024,النقل والتخزين,35.0,Stable,3-year average ≤ -10%/yr
700270370,2025,النقل والتخزين,0.0,Stable,
700376852,2021,التعليم,0.0,Stable,
700376852,2022,التعليم,0.0,Stable,
700376852,2023,التعليم,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
700376852,2024,التعليم,0.0,Stable,
700376852,2025,التعليم,0.0,Stable,
700406442,2024,الصناعة التحويلية,0.0,Stable,
700406442,2025,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
700429417,2021,النقل والتخزين,0.0,Stable,
700429417,2022,النقل والتخزين,0.0,Stable,
700429417,2023,النقل والتخزين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
700429417,2024,النقل والتخزين,0.0,Stable,
700429417,2025,النقل والتخزين,0.0,Stable,
700685079,2021,الصناعة التحويلية,0.0,Stable,
700685079,2022,الصناعة التحويلية,0.0,Stable,
700685079,2023,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
700685079,2024,الصناعة التحويلية,0.0,Stable,
700685079,2025,الصناعة التحويلية,0.0,Stable,
700702181,2021,الصناعة التحويلية,0.0,Stable,
700702181,2022,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
700702181,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
700702181,2024,الصناعة التحويلية,0.0,Stable,
700702181,2025,الصناعة التحويلية,0.0,Stable,
700985690,2021,المعلومات والاتصالات,0.0,Stable,
700985690,2022,المعلومات والاتصالات,0.0,Stable,
700985690,2023,المعلومات والاتصالات,0.0,Stable,
700985690,2024,المعلومات والاتصالات,40.0,Watchlist,Revenue YoY ≤ -10%
700985690,2025,المعلومات والاتصالات,0.0,Stable,
701153702,2021,أنشطة الخدمات الأخرى,0.0,Stable,
701153702,2022,أنشطة الخدمات الأخرى,0.0,Stable,
701153702,2023,أنشطة الخدمات الأخرى,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701153702,2024,أنشطة الخدمات الأخرى,0.0,Stable,
701153702,2025,أنشطة الخدمات الأخرى,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701232234,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701232234,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701232234,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
701232234,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701232234,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701236719,2021,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
701236719,2022,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
701236719,2023,أنشطة الإقامة وخدمات الطعام,40.0,Watchlist,Revenue YoY ≤ -10%
701236719,2024,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
701236719,2025,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
701239714,2021,أنشطة الخدمات الإدارية وخدمات الدعم,0.0,Stable,
701239714,2022,أنشطة الخدمات الإدارية وخدمات الدعم,0.0,Stable,
701239714,2023,أنشطة الخدمات الإدارية وخدمات الدعم,40.0,Watchlist,Revenue YoY ≤ -10%
701239714,2024,أنشطة الخدمات الإدارية وخدمات الدعم,0.0,Stable,
701239714,2025,أنشطة الخدمات الإدارية وخدمات الدعم,0.0,Stable,
701290798,2024,أنشطة الخدمات الأخرى,0.0,Stable,
701290798,2025,أنشطة الخدمات الأخرى,40.0,Watchlist,Revenue YoY ≤ -10%
701548610,2021,الصناعة التحويلية,0.0,Stable,
701548610,2022,الصناعة التحويلية,0.0,Stable,
701548610,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701548610,2024,الصناعة التحويلية,0.0,Stable,
701548610,2025,الصناعة التحويلية,0.0,Stable,
701675873,2021,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
701675873,2022,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
701675873,2023,الزراعة والحراجة وصيد الأسماك,40.0,Watchlist,Revenue YoY ≤ -10%
701675873,2024,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
701675873,2025,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
701729552,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701729552,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701729552,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
701729552,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701729552,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701767270,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701767270,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701767270,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701767270,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701767270,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701877823,2021,التشييد والبناء,0.0,Stable,
701877823,2022,التشييد والبناء,0.0,Stable,
701877823,2023,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
701877823,2024,التشييد والبناء,0.0,Stable,
701877823,2025,التشييد والبناء,0.0,Stable,
701893256,2023,النقل والتخزين,0.0,Stable,
701893256,2024,النقل والتخزين,55.0,Watchlist,Revenue YoY ≤ -10%; Employees YoY ≤ -10%
701893256,2025,النقل والتخزين,0.0,Stable,
701940292,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701940292,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
701940292,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701940292,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
701940292,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702005664,2021,النقل والتخزين,0.0,Stable,
702005664,2022,النقل والتخزين,0.0,Stable,
702005664,2023,النقل والتخزين,90.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr; Employees YoY ≤ -10%
702005664,2024,النقل والتخزين,35.0,Stable,3-year average ≤ -10%/yr
702005664,2025,النقل والتخزين,0.0,Stable,
702049305,2021,التشييد والبناء,0.0,Stable,
702049305,2022,التشييد والبناء,0.0,Stable,
702049305,2023,التشييد والبناء,55.0,Watchlist,Revenue YoY ≤ -10%; Employees YoY ≤ -10%
702049305,2024,التشييد والبناء,0.0,Stable,
702049305,2025,التشييد والبناء,0.0,Stable,
702130540,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702130540,2022,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702130540,2023,الأنشطة المهنية والعلمية والتقنية,40.0,Watchlist,Revenue YoY ≤ -10%
702130540,2024,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702130540,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702378135,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702378135,2022,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702378135,2023,الأنشطة المهنية والعلمية والتقنية,90.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr; Employees YoY ≤ -10%
702378135,2024,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702378135,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
702431585,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702431585,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702431585,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702431585,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,35.0,Stable,3-year average ≤ -10%/yr
702431585,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702477561,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702477561,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702477561,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702477561,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702477561,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702612012,2021,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
702612012,2022,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
702612012,2023,الأنشطة المالية وأنشطة التأمين,40.0,Watchlist,Revenue YoY ≤ -10%
702612012,2024,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
702612012,2025,الأنشطة المالية وأنشطة التأمين,0.0,Stable,
702662196,2021,الصناعة التحويلية,0.0,Stable,
702662196,2022,الصناعة التحويلية,0.0,Stable,
702662196,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702662196,2024,الصناعة التحويلية,0.0,Stable,
702662196,2025,الصناعة التحويلية,0.0,Stable,
702701783,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702701783,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702701783,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702701783,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,35.0,Stable,3-year average ≤ -10%/yr
702701783,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
702881430,2021,الصناعة التحويلية,0.0,Stable,
702881430,2022,الصناعة التحويلية,0.0,Stable,
702881430,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702881430,2024,الصناعة التحويلية,0.0,Stable,
702881430,2025,الصناعة التحويلية,0.0,Stable,
702888029,2021,أنشطة الخدمات الأخرى,0.0,Stable,
702888029,2022,أنشطة الخدمات الأخرى,0.0,Stable,
702888029,2023,أنشطة الخدمات الأخرى,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702888029,2024,أنشطة الخدمات الأخرى,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
702888029,2025,أنشطة الخدمات الأخرى,0.0,Stable,
702969560,2021,الأنشطة العقارية,0.0,Stable,
702969560,2022,الأنشطة العقارية,0.0,Stable,
702969560,2023,الأنشطة العقارية,40.0,Watchlist,Revenue YoY ≤ -10%
702969560,2024,الأنشطة العقارية,0.0,Stable,
702969560,2025,الأنشطة العقارية,0.0,Stable,
703142944,2021,التشييد والبناء,0.0,Stable,
703142944,2022,التشييد والبناء,0.0,Stable,
703142944,2023,التشييد والبناء,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
703142944,2024,التشييد والبناء,0.0,Stable,
703142944,2025,التشييد والبناء,0.0,Stable,
703152347,2021,الأنشطة العقارية,0.0,Stable,
703152347,2022,الأنشطة العقارية,40.0,Watchlist,Revenue YoY ≤ -10%
703152347,2023,الأنشطة العقارية,0.0,Stable,
703152347,2024,الأنشطة العقارية,0.0,Stable,
703152347,2025,الأنشطة العقارية,0.0,Stable,
703237689,2021,أنشطة الخدمات الأخرى,0.0,Stable,
703237689,2022,أنشطة الخدمات الأخرى,0.0,Stable,
703237689,2023,أنشطة الخدمات الأخرى,40.0,Watchlist,Revenue YoY ≤ -10%
703237689,2024,أنشطة الخدمات الأخرى,0.0,Stable,
703237689,2025,أنشطة الخدمات الأخرى,0.0,Stable,
703365001,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
703365001,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
703365001,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
703365001,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
703365001,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
703384489,2021,الصناعة التحويلية,0.0,Stable,
703384489,2022,الصناعة التحويلية,0.0,Stable,
703384489,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
703384489,2024,الصناعة التحويلية,0.0,Stable,
703384489,2025,الصناعة التحويلية,0.0,Stable,
703421414,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
703421414,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
703421414,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
703421414,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
703421414,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
703708275,2021,التشييد والبناء,0.0,Stable,
703708275,2022,التشييد والبناء,0.0,Stable,
703708275,2023,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
703708275,2024,التشييد والبناء,0.0,Stable,
703708275,2025,التشييد والبناء,0.0,Stable,
703788916,2024,التشييد والبناء,0.0,Stable,
703788916,2025,التشييد والبناء,40.0,Watchlist,Revenue YoY ≤ -10%
703842837,2021,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
703842837,2022,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
703842837,2023,الزراعة والحراجة وصيد الأسماك,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
703842837,2024,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
703842837,2025,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
703944458,2021,الزراعة والحراجة وصيد الأسماك,0.0,Stable,
703971378,2023,النقل والتخزين,0.0,Stable,
703971378,2024,النقل والتخزين,40.0,Watchlist,Revenue YoY ≤ -10%
703971378,2025,النقل والتخزين,0.0,Stable,
704015621,2021,الصناعة التحويلية,0.0,Stable,
704015621,2022,الصناعة التحويلية,0.0,Stable,
704015621,2023,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
704015621,2024,الصناعة التحويلية,0.0,Stable,
704015621,2025,الصناعة التحويلية,0.0,Stable,
704059009,2021,الأنشطة العقارية,0.0,Stable,
704059009,2022,الأنشطة العقارية,0.0,Stable,
704059009,2023,الأنشطة العقارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704059009,2024,الأنشطة العقارية,0.0,Stable,
704059009,2025,الأنشطة العقارية,0.0,Stable,
704068297,2022,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
704068297,2023,أنشطة الإقامة وخدمات الطعام,40.0,Watchlist,Revenue YoY ≤ -10%
704068297,2024,أنشطة الإقامة وخدمات الطعام,35.0,Stable,3-year average ≤ -10%/yr
704068297,2025,أنشطة الإقامة وخدمات الطعام,0.0,Stable,
704095623,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704095623,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704095623,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704095623,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704095623,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704129406,2021,النقل والتخزين,0.0,Stable,
704129406,2022,النقل والتخزين,0.0,Stable,
704129406,2023,النقل والتخزين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704129406,2024,النقل والتخزين,0.0,Stable,
704129406,2025,النقل والتخزين,0.0,Stable,
704161254,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704161254,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704161254,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704161254,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704161254,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704259407,2021,الصناعة التحويلية,0.0,Stable,
704259407,2022,الصناعة التحويلية,0.0,Stable,
704259407,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704259407,2024,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704259407,2025,الصناعة التحويلية,15.0,Stable,Employees YoY ≤ -10%
704316445,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704316445,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
704316445,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,35.0,Stable,3-year average ≤ -10%/yr
704385937,2022,أنشطة المنظمات والهيئات خارج الإقليم,0.0,Stable,
704385937,2023,أنشطة المنظمات والهيئات خارج الإقليم,40.0,Watchlist,Revenue YoY ≤ -10%
704385937,2024,أنشطة المنظمات والهيئات خارج الإقليم,35.0,Stable,3-year average ≤ -10%/yr
704385937,2025,أنشطة المنظمات والهيئات خارج الإقليم,0.0,Stable,
704496007,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704496007,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704496007,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,15.0,Stable,Employees YoY ≤ -10%
704496007,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
704496007,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
704505758,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704505758,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
704505758,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704505758,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704505758,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704549030,2022,الصناعة التحويلية,0.0,Stable,
704549030,2023,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
704549030,2024,الصناعة التحويلية,35.0,Stable,3-year average ≤ -10%/yr
704549030,2025,الصناعة التحويلية,0.0,Stable,
704709826,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704709826,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704709826,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704709826,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704709826,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704791380,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704791380,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
704791380,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704863650,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704863650,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704863650,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,40.0,Watchlist,Revenue YoY ≤ -10%
704863650,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704863650,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
704869535,2021,النقل والتخزين,0.0,Stable,
704869535,2022,النقل والتخزين,0.0,Stable,
704869535,2023,النقل والتخزين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704869535,2024,النقل والتخزين,0.0,Stable,
704869535,2025,النقل والتخزين,0.0,Stable,
704881410,2021,الصناعة التحويلية,0.0,Stable,
704881410,2022,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
704881410,2023,الصناعة التحويلية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
704881410,2024,الصناعة التحويلية,35.0,Stable,3-year average ≤ -10%/yr
704881410,2025,الصناعة التحويلية,0.0,Stable,
704991001,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
704991001,2022,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
704991001,2023,الأنشطة المهنية والعلمية والتقنية,40.0,Watchlist,Revenue YoY ≤ -10%
704991001,2024,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
704991001,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
705023739,2021,النقل والتخزين,0.0,Stable,
705023739,2022,النقل والتخزين,0.0,Stable,
705023739,2023,النقل والتخزين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
705023739,2024,النقل والتخزين,0.0,Stable,
705023739,2025,النقل والتخزين,0.0,Stable,
705170982,2023,أنشطة الخدمات الأخرى,0.0,Stable,
705170982,2024,أنشطة الخدمات الأخرى,40.0,Watchlist,Revenue YoY ≤ -10%
705170982,2025,أنشطة الخدمات الأخرى,0.0,Stable,
705247648,2021,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
705247648,2022,الأنشطة المهنية والعلمية والتقنية,15.0,Stable,Employees YoY ≤ -10%
705247648,2023,الأنشطة المهنية والعلمية والتقنية,40.0,Watchlist,Revenue YoY ≤ -10%
705247648,2024,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
705247648,2025,الأنشطة المهنية والعلمية والتقنية,0.0,Stable,
705319063,2021,النقل والتخزين,0.0,Stable,
705319063,2022,النقل والتخزين,0.0,Stable,
705319063,2023,النقل والتخزين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
705319063,2024,النقل والتخزين,0.0,Stable,
705319063,2025,النقل والتخزين,0.0,Stable,
705410334,2021,الصناعة التحويلية,0.0,Stable,
705410334,2022,الصناعة التحويلية,0.0,Stable,
705410334,2023,الصناعة التحويلية,40.0,Watchlist,Revenue YoY ≤ -10%
705410334,2024,الصناعة التحويلية,15.0,Stable,Employees YoY ≤ -10%
705410334,2025,الصناعة التحويلية,0.0,Stable,
705417168,2021,النقل والتخزين,0.0,Stable,
705417168,2022,النقل والتخزين,0.0,Stable,
705417168,2023,النقل والتخزين,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
705417168,2024,النقل والتخزين,0.0,Stable,
705417168,2025,النقل والتخزين,0.0,Stable,
705709900,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
705709900,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
705709900,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
705709900,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,15.0,Stable,Employees YoY ≤ -10%
705709900,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
705962349,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
705962349,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
705962349,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
705962349,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,75.0,High,Revenue YoY ≤ -10%; 3-year average ≤ -10%/yr
705962349,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,0.0,Stable,
