الرقم_الضريبي,السنة,القطاع,القسم_كود,المجموع_كود,الفرع_كود,المبيعات_جنيه,المبيعات_بعد_التضخم,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,ضريبة_القيمة_المضافة_المتوقعة,ضريبة_القيمة_المضافة_المصرح_بها,عدد الفروع,فئة_SME,سنة_البداية,اسم_الشركة,عمر_المنشأة,نمو_المبيعات,النمو_الحقيقي_للمبيعات,نمو_الموظفين,العائد_على_رأس_المال,score,نسبة_التضخم
692799395,2025,التعدين واستغلال المحاجر,B0,B06,B0610,18760468.0,15135512.706736587,19048390.0,11,472797.0,2626466.0,2373806.0,1,small,2024,الأهرام تجارة ذ.م.م,2,0.0126502008597704,-0.18301718365488473,0.0,40.28872856638261,4.76,0.2395
692833581,2021,الزراعة والحراجة وصيد الأسماك,A0,A01,A0129,36234201.0,36234201.0,33982113.0,7,4726705.0,5072788.0,4373804.0,1,small,2009,الدلتا صلب ش.م.م,13,,,,7.1893873216119895,4.24,0.0
692833581,2022,الزراعة والحراجة وصيد الأسماك,A0,A01,A0129,38138853.0,35557718.23343496,41043498.0,7,4726705.0,5339439.0,3981677.0,1,small,2009,الدلتا صلب ش.م.م,14,0.0525650337922449,-0.018669730472738677,0.0,8.683321256562447,4.63,0.07259
692833581,2023,الزراعة والحراجة وصيد الأسماك,A0,A01,A0129,41418123.0,31393538.33793166,42655076.0,7,4726705.0,5798537.0,5692422.0,1,small,2009,الدلتا صلب ش.م.م,15,0.0859823970060138,-0.11711043628181173,0.0,9.024272934316825,4.88,0.31932
692833581,2024,الزراعة والحراجة وصيد الأسماك,A0,A01,A0129,42033309.0,30972889.985999558,43316889.0,7,4726705.0,5884663.0,4456622.0,1,small,2009,الدلتا صلب ش.م.م,16,0.0148530632351446,-0.013399201689344054,0.0,9.164288653512331,4.42,0.3571
692833581,2025,الزراعة والحراجة وصيد الأسماك,A0,A01,A0129,44353646.0,35783498.18475191,44350660.0,7,4726705.0,6209510.0,6788659.0,1,small,2009,الدلتا صلب ش.م.م,17,0.0552023396492529,0.15531673669866963,0.0,9.382997246496238,4.73,0.2395
693147136,2021,الأنشطة المهنية والعلمية والتقنية,M6,M69,M6910,6120310.0,6120310.0,5604438.0,6,2783272.0,856843.0,853385.0,1,small,2011,سيناء صلب محدودة,11,,,,2.013614910795639,2.96,0.0
693147136,2022,الأنشطة المهنية والعلمية والتقنية,M6,M69,M6910,6584294.0,6138686.730251075,6501915.0,7,2783272.0,921801.0,738607.0,1,small,2011,سيناء صلب محدودة,12,0.0758105390086449,0.0030025816096039826,0.1666666666666667,2.336068842714618,4.48,0.07259
693147136,2023,الأنشطة المهنية والعلمية والتقنية,M6,M69,M6910,6640187.0,5033037.4738501655,6709459.0,7,2783272.0,929626.0,888383.0,1,small,2011,سيناء صلب محدودة,13,0.0084888372238542,-0.18011169244919067,0.0,2.4106371924842414,2.52,0.31932
693147136,2024,الأنشطة المهنية والعلمية والتقنية,M6,M69,M6910,6534001.0,4814679.09512932,5961777.0,7,2783272.0,914760.0,965837.0,1,small,2011,سيناء صلب محدودة,14,-0.0159914171091868,-0.043385009520663376,0.0,2.1420030094076323,2.16,0.3571
693147136,2025,الأنشطة المهنية والعلمية والتقنية,M6,M69,M6910,6766918.0,5459393.303751512,7273777.0,7,2783272.0,947369.0,958566.0,1,small,2011,سيناء صلب محدودة,15,0.035646918327683,0.13390595632311308,0.0,2.6133906423806224,3.11,0.2395
693236339,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4774,185083281.0,185083281.0,171251206.0,53,3706407.0,25911659.0,23394832.0,1,medium,2023,النيل تجارة ش.م.م,1,,,,46.2041017082042,5.77,0.0
693236339,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4774,173552519.0,127884841.94237714,184924374.0,55,3706407.0,26997058.0,23510545.0,1,medium,2023,النيل تجارة ش.م.م,2,-0.062300397624786,-0.3090416311434573,0.0377358490566037,49.89316445819361,6.63,0.3571
693236339,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4774,192620572.0,155401832.9971763,178004355.0,51,3706407.0,26966880.0,21917399.0,1,medium,2023,النيل تجارة ش.م.م,3,0.1098690650522911,0.21517007517746212,-0.0727272727272727,48.02612206376688,4.95,0.2395
693288560,2022,الصناعة التحويلية,C2,C23,C2310,37816135.0,37816135.0,40920862.0,10,254524.0,5294259.0,4990480.0,1,small,2022,النيل تقنية ش.ذ.م.م,1,,,,160.77408024390627,5.27,0.0
693288560,2023,الصناعة التحويلية,C2,C23,C2310,34883860.0,26440787.678501043,36657348.0,10,254524.0,4883740.0,4525762.0,1,small,2022,النيل تقنية ش.ذ.م.م,2,-0.0775403144715873,-0.3008067144222686,0.0,144.02314909399507,4.89,0.31932
693288560,2024,الصناعة التحويلية,C2,C23,C2310,38852339.0,28628943.335052688,37157784.0,10,254524.0,5439327.0,4232717.0,1,small,2022,النيل تقنية ش.ذ.م.م,3,0.1137626111330569,0.08275682567243758,0.0,145.9893133849853,5.62,0.3571
693288560,2025,الصناعة التحويلية,C2,C23,C2310,37243877.0,30047500.605082694,37558774.0,9,254524.0,5214143.0,3838392.0,1,small,2022,النيل تقنية ش.ذ.م.م,4,-0.0413993607952406,0.04954975995544886,-0.0999999999999999,147.56476403011112,4.34,0.2395
693434115,2021,الأنشطة العقارية,L6,L68,L6820,27283221.0,27283221.0,28083718.0,11,948290.0,3819651.0,3848235.0,5,small,2011,مصر تجارة محدودة,11,,,,29.61511562918517,5.12,0.0
693434115,2022,الأنشطة العقارية,L6,L68,L6820,26204090.0,24430667.82274681,26274186.0,10,948290.0,3668573.0,3459814.0,5,small,2011,مصر تجارة محدودة,12,-0.03955291789045,-0.10455338749237819,-0.0909090909090909,27.706910333336847,4.3,0.07259
693434115,2023,الأنشطة العقارية,L6,L68,L6820,28509247.0,21609046.326895673,25853650.0,9,948290.0,3991295.0,4113259.0,5,small,2011,مصر تجارة محدودة,13,0.0879693589817467,-0.11549506203935989,-0.0999999999999999,27.263442617764607,5.21,0.31932
693434115,2024,الأنشطة العقارية,L6,L68,L6820,29492121.0,21731722.791246038,27182678.0,9,948290.0,4128897.0,3073022.0,5,small,2011,مصر تجارة محدودة,14,0.0344756211905561,0.005677088312669998,0.0,28.664942159044173,5.14,0.3571
693434115,2025,الأنشطة العقارية,L6,L68,L6820,29836819.0,24071657.11980637,31919043.0,9,948290.0,4177155.0,4498795.0,5,small,2011,مصر تجارة محدودة,15,0.011687799599086,0.10767366908908405,0.0,33.65957987535459,5.2,0.2395
693472933,2021,أنشطة الخدمات الأخرى,S9,S94,S9491,30516435.0,30516435.0,32969396.0,8,1592975.0,4272301.0,4300605.0,1,small,2019,الأهرام بلاستيك ش.ذ.م.م,3,,,,20.696744142249564,3.9,0.0
693472933,2022,أنشطة الخدمات الأخرى,S9,S94,S9491,31853298.0,29697552.652924232,32395359.0,7,1592975.0,4459462.0,3710360.0,1,small,2019,الأهرام بلاستيك ش.ذ.م.م,4,0.043807967739351,-0.026834141900119346,-0.125,20.33638883221645,3.72,0.07259
693472933,2023,أنشطة الخدمات الأخرى,S9,S94,S9491,30947924.0,23457481.126640998,30778068.0,7,1592975.0,4332709.0,4419380.0,1,small,2019,الأهرام بلاستيك ش.ذ.م.م,5,-0.0284232420768486,-0.21012073281630472,0.0,19.321124311429877,3.03,0.31932
693472933,2024,أنشطة الخدمات الأخرى,S9,S94,S9491,29270918.0,21568725.95976715,29097575.0,7,1592975.0,4097929.0,3488137.0,1,small,2019,الأهرام بلاستيك ش.ذ.م.م,6,-0.0541879965841973,-0.0805182430575958,0.0,18.266184340620537,2.94,0.3571
693472933,2025,أنشطة الخدمات الأخرى,S9,S94,S9491,31297095.0,25249774.102460667,29055646.0,7,1592975.0,4381593.0,3451536.0,1,small,2019,الأهرام بلاستيك ش.ذ.م.م,7,0.0692215051130271,0.17066599805477134,0.0,18.23986314913919,4.49,0.2395
693560120,2021,الفنون والترفيه والتسلية,R9,R91,R9101,37900465.0,37900465.0,41369560.0,13,770948.0,5306065.0,4337143.0,1,small,2014,سيناء خدمات ذ.م.م,8,,,,53.66063599620208,5.5,0.0
693560120,2022,الفنون والترفيه والتسلية,R9,R91,R9101,36780575.0,34291364.82719399,33501788.0,13,770948.0,5149281.0,4766129.0,1,small,2014,سيناء خدمات ذ.م.م,9,-0.0295481862821471,-0.09522574915125737,0.0,43.455314755340176,4.45,0.07259
693560120,2023,الفنون والترفيه والتسلية,R9,R91,R9101,38289658.0,29022267.531758785,39223878.0,13,770948.0,5360552.0,5428395.0,1,small,2014,سيناء خدمات ذ.م.م,10,0.0410293476923619,-0.153656680682965,0.0,50.87746255259758,5.58,0.31932
693560120,2024,الفنون والترفيه والتسلية,R9,R91,R9101,38918342.0,28677578.66037875,42703413.0,13,770948.0,5448568.0,5675683.0,1,small,2014,سيناء خدمات ذ.م.م,11,0.0164191594503142,-0.011876703672545452,0.0,55.3907825171088,5.54,0.3571
693560120,2025,الفنون والترفيه والتسلية,R9,R91,R9101,41550536.0,33522013.715207744,40088261.0,13,770948.0,5817075.0,4594570.0,1,small,2014,سيناء خدمات ذ.م.م,12,0.0676337650766314,0.16892761806010204,0.0,51.99865749700369,6.18,0.2395
693774179,2021,إمدادات المياه؛ الصرف الصحي وإدارة النفايات ومعالجتها,E3,E38,E3812,36646353.0,36646353.0,37754021.0,10,3358643.0,5130489.0,5508358.0,1,small,2017,حورس خدمات ش.ذ.م.م,5,,,,11.240855607458132,4.07,0.0
693774179,2022,إمدادات المياه؛ الصرف الصحي وإدارة النفايات ومعالجتها,E3,E38,E3812,35405575.0,33009421.120838348,36780486.0,10,3358643.0,4956781.0,5218900.0,1,small,2017,حورس خدمات ش.ذ.م.م,6,-0.0338581577271822,-0.09924403334655574,0.0,10.950995982603688,3.7,0.07259
693774179,2023,إمدادات المياه؛ الصرف الصحي وإدارة النفايات ومعالجتها,E3,E38,E3812,36030547.0,27309937.695176303,37716881.0,10,3358643.0,5044277.0,4806422.0,1,small,2017,حورس خدمات ش.ذ.م.م,7,0.0176517963625784,-0.17266232584927232,0.0,11.229797570030517,4.11,0.31932
693865428,2021,النقل والتخزين,H4,H49,H4921,155190403.0,155190403.0,155872307.0,45,3419550.0,21726656.0,21386347.0,1,medium,2015,سيناء زراعة محدودة,7,,,,45.58269567633168,6.41,0.0
693865428,2022,النقل والتخزين,H4,H49,H4921,162061612.0,151093718.9420002,149155894.0,43,3419550.0,22688626.0,20580544.0,1,medium,2015,سيناء زراعة محدودة,8,0.0442759917312669,-0.02639779251040275,-0.0444444444444444,43.61857378894884,6.45,0.07259
693865428,2023,النقل والتخزين,H4,H49,H4921,160430564.0,121600948.97371373,157075232.0,48,3419550.0,22460279.0,19457849.0,1,medium,2015,سيناء زراعة محدودة,9,-0.0100643698397866,-0.19519520847592453,0.1162790697674418,45.93447441914872,6.55,0.31932
693865428,2024,النقل والتخزين,H4,H49,H4921,162034297.0,119397462.97251493,147006180.0,47,3419550.0,22684802.0,19257790.0,1,medium,2015,سيناء زراعة محدودة,10,0.0099964306053303,-0.01812063162167532,-0.0208333333333333,42.98991972627977,6.04,0.3571
693865428,2025,النقل والتخزين,H4,H49,H4921,153256608.0,123643895.11899959,162807813.0,53,3419550.0,21455925.0,20510570.0,1,medium,2015,سيناء زراعة محدودة,11,-0.0541717967277014,0.03556551404666086,0.127659574468085,47.610888274773,6.33,0.2395
693895139,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N8,N81,N8121,653687523.2151278,653687523.2151278,116825735.0,46,3409666.0,15754070.0,11029947.0,1,medium,2018,الأهرام خدمات محدودة,4,,,,34.2631023097277,6.06,0.0
693895139,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N8,N81,N8121,121546612.0,113320664.93254647,119496935.0,48,3409666.0,17016526.0,16763482.0,1,medium,2018,الأهرام خدمات محدودة,5,-0.8140600704719292,-0.8266439836954746,0.0434782608695651,35.0465221520231,5.21,0.07259
693895139,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N8,N81,N8121,122991030.0,93223046.7210381,120852665.0,49,3409666.0,17218744.0,14409758.0,1,medium,2018,الأهرام خدمات محدودة,6,0.0118836549718062,-0.1773517497754833,0.0208333333333332,35.444135877238416,5.66,0.31932
693895139,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N8,N81,N8121,121149111.0,89270585.0711075,124026259.0,44,3409666.0,16960876.0,14489666.0,1,medium,2018,الأهرام خدمات محدودة,7,-0.0149760433748704,-0.042397902546116084,-0.1020408163265306,36.37489977024143,4.48,0.3571
693895139,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N8,N81,N8121,122902354.0,99154783.38039532,132005264.0,45,3409666.0,17206330.0,13174691.0,1,medium,2018,الأهرام خدمات محدودة,8,0.0144717776756941,0.11072178256045562,0.0227272727272727,38.71501314204969,5.78,0.2395
693970352,2021,أنشطة الخدمات الأخرى,S9,S95,S9521,16223676.0,16223676.0,17316290.0,12,2020517.0,2271315.0,1739977.0,1,small,2007,النيل أغذية محدودة,15,,,,8.570227323006934,4.21,0.0
693970352,2022,أنشطة الخدمات الأخرى,S9,S95,S9521,16409032.0,15298512.945300627,15563590.0,13,2020517.0,2297264.0,2253685.0,1,small,2007,النيل أغذية محدودة,16,0.0114250309239409,-0.057025488841084604,0.0833333333333332,7.702776071668786,4.41,0.07259
693970352,2023,أنشطة الخدمات الأخرى,S9,S95,S9521,16276693.0,12337183.549101051,16582008.0,13,2020517.0,2278737.0,1818919.0,1,small,2007,النيل أغذية محدودة,17,-0.008065009563026,-0.19356975457599834,0.0,8.206814394533676,3.64,0.31932
693970352,2024,أنشطة الخدمات الأخرى,S9,S95,S9521,16250507.0,11974435.929555671,16165288.0,13,2020517.0,2275071.0,1968689.0,1,small,2007,النيل أغذية محدودة,18,-0.0016088034590319,-0.02940279019937342,0.0,8.00057015110489,3.72,0.3571
693970352,2025,أنشطة الخدمات الأخرى,S9,S95,S9521,15753816.0,12709815.248083904,16825440.0,13,2020517.0,2205534.0,1853833.0,1,small,2007,النيل أغذية محدودة,19,-0.0305646463830328,0.06141243920418393,0.0,8.327294449885846,3.52,0.2395
693984242,2021,النقل والتخزين,H5,H53,H5320,20515030.0,20515030.0,21986636.0,8,421952.0,2872104.0,2543004.0,8,small,2005,القاهرة خدمات ش.م.م,17,,,,52.10696003336872,5.83,0.0
693984242,2022,النقل والتخزين,H5,H53,H5320,21119150.0,19689862.855331488,20063215.0,9,421952.0,2956681.0,3225230.0,8,small,2005,القاهرة خدمات ش.م.م,18,0.0294476781169708,-0.04022256582946804,0.125,47.54857187547399,6.46,0.07259
693984242,2023,النقل والتخزين,H5,H53,H5320,22039609.0,16705279.234757299,23454187.0,10,421952.0,3085545.0,2166218.0,8,small,2005,القاهرة خدمات ش.م.م,19,0.0435840931098079,-0.1515797058873899,0.1111111111111111,55.58496464052783,6.81,0.31932
693984242,2024,النقل والتخزين,H5,H53,H5320,21543342.0,15874542.775035001,22804404.0,10,421952.0,3016068.0,2142268.0,8,small,2005,القاهرة خدمات ش.م.م,20,-0.0225170510057596,-0.049728977770922445,0.0,54.04501933869256,5.45,0.3571
693984242,2025,النقل والتخزين,H5,H53,H5320,21919877.0,17684450.988301735,21279837.0,11,421952.0,3068783.0,2374035.0,8,small,2005,القاهرة خدمات ش.م.م,21,0.0174780217479719,0.1140132499509261,0.1,50.43189035719703,6.42,0.2395
694304027,2021,التشييد والبناء,F4,F43,F4321,13400011.0,13400011.0,14029910.0,12,3604855.0,1876002.0,2039050.0,1,small,2007,الدلتا صلب محدودة,15,,,,3.891948497234979,3.92,0.0
694304027,2022,التشييد والبناء,F4,F43,F4321,13360962.0,12456728.106732303,12695452.0,12,3604855.0,1870535.0,1621596.0,1,small,2007,الدلتا صلب محدودة,16,-0.0029141020854386,-0.07039418797997232,0.0,3.521764953097975,3.42,0.07259
694304027,2023,التشييد والبناء,F4,F43,F4321,13653186.0,10348653.851984356,13716698.0,12,3604855.0,1911446.0,2047640.0,1,small,2007,الدلتا صلب محدودة,17,0.0218714790147596,-0.1692317787371973,0.0,3.805062339539316,3.89,0.31932
694304027,2024,التشييد والبناء,F4,F43,F4321,13454588.0,9914220.028000884,13081226.0,13,3604855.0,1883642.0,1577329.0,1,small,2007,الدلتا صلب محدودة,18,-0.0145459089182554,-0.0419797425053664,0.0833333333333332,3.6287800757589417,3.8,0.3571
694304027,2025,التشييد والبناء,F4,F43,F4321,13883842.0,11201163.372327551,14375301.0,13,3604855.0,1943738.0,1628759.0,1,small,2007,الدلتا صلب محدودة,19,0.0319039126281681,0.12980782559716575,0.0,3.987761227566712,3.9,0.2395
694306383,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N78,N7810,140271621.0,140271621.0,136526672.0,37,3296320.0,19638027.0,15601390.0,1,medium,2014,الجيزة تجارة ش.م.م,8,,,,41.41790602854092,6.08,0.0
694306383,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N78,N7810,139451893.0,130014164.77871321,136903781.0,36,3296320.0,19523265.0,16132194.0,1,medium,2014,الجيزة تجارة ش.م.م,9,-0.0058438620310804,-0.07312566966975298,-0.0270270270270269,41.53230905980002,5.17,0.07259
694306383,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N78,N7810,1221.0,925.4767607555407,1221.0,35,3296320.0,18937464.0,16315420.0,1,medium,2014,الجيزة تجارة ش.م.م,10,-0.9999912442923956,-0.9999928817236005,-0.0277777777777777,0.0003704130666925,2.06,0.31932
694306383,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N78,N7810,136093899.0,100282881.88048044,132027929.0,35,3296320.0,19053146.0,18566566.0,1,medium,2014,الجيزة تجارة ش.م.م,11,111460.01474201474,108357.07675884968,0.0,40.05312864042326,6.73,0.3571
694306383,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N7,N78,N7810,137853738.0,111217215.00605083,126934179.0,37,3296320.0,19299523.0,15931799.0,1,medium,2014,الجيزة تجارة ش.م.م,12,0.0129310646026827,0.10903489130480115,0.0571428571428571,38.50784480875643,6.05,0.2395
694469620,2021,الأنشطة العقارية,L6,L68,L6820,12327448.0,12327448.0,12086406.0,8,2356425.0,1725843.0,1301368.0,1,small,2013,حورس زراعة محدودة,9,,,,5.129128234507782,2.55,0.0
694469620,2022,الأنشطة العقارية,L6,L68,L6820,12283326.0,11452023.606410652,13031445.0,9,2356425.0,1719666.0,1663123.0,1,small,2013,حورس زراعة محدودة,10,-0.0035791673994487,-0.07101424346623464,0.125,5.530176008147936,2.78,0.07259
694469620,2023,الأنشطة العقارية,L6,L68,L6820,11924928.0,9038692.659855077,12084730.0,9,2356425.0,1669490.0,1228065.0,1,small,2013,حورس زراعة محدودة,11,-0.0291776022227204,-0.21073401780316214,0.0,5.128416987597738,2.34,0.31932
694469620,2024,الأنشطة العقارية,L6,L68,L6820,12361821.0,9108997.863090413,12473361.0,9,2356425.0,1730655.0,1769335.0,1,small,2013,حورس زراعة محدودة,12,0.0366369507639794,0.00777824912087044,0.0,5.293340972023298,2.9,0.3571
694469620,2025,الأنشطة العقارية,L6,L68,L6820,12596218.0,10162338.03953207,12584199.0,7,2356425.0,1763471.0,1665076.0,1,small,2013,حورس زراعة محدودة,13,0.018961364996306,0.11563732830696805,-0.2222222222222222,5.340377478595754,2.34,0.2395
694604191,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4791,8306288.0,8306288.0,8695093.0,6,1921223.0,1162880.0,1257947.0,1,small,2009,الأهرام أغذية ش.م.م,13,,,,4.525811423244464,3.2,0.0
694604191,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4791,8305286.0,7743206.630679011,7873633.0,6,1921223.0,1162740.0,1177559.0,1,small,2009,الأهرام أغذية ش.م.م,14,-0.0001206315023027,-0.06778977195601554,0.0,4.098240027315934,2.74,0.07259
694604191,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4791,8470755.0,6420546.190461753,9002392.0,6,1921223.0,1185906.0,921380.0,1,small,2009,الأهرام أغذية ش.م.م,15,0.0199233355720682,-0.17081559401718727,0.0,4.685761101131935,3.23,0.31932
694604191,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4791,7688420.0,5665330.4841205515,8520189.0,6,1921223.0,1195976.0,1025829.0,1,small,2009,الأهرام أغذية ش.م.م,16,-0.0923571747736772,-0.1176248381271886,0.0,4.434773579121216,2.97,0.3571
694604191,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4791,8012984.0,6464690.6010488095,7333469.0,7,1921223.0,1121818.0,1022613.0,1,small,2009,الأهرام أغذية ش.م.م,17,0.0422146552867819,0.14109682024178416,0.1666666666666667,3.81708370137147,3.02,0.2395
694621151,2021,الفنون والترفيه والتسلية,R9,R93,R9321,96929227.0,96929227.0,102710697.0,77,3456861.0,13570092.0,14080695.0,1,medium,2008,الدلتا كيماويات محدودة,14,,,,29.712128141686925,6.38,0.0
694621151,2022,الفنون والترفيه والتسلية,R9,R93,R9321,102466660.0,95531992.65329717,109689336.0,87,3456861.0,14345332.0,11684458.0,1,medium,2008,الدلتا كيماويات محدودة,15,0.0571286202457799,-0.014414995249088625,0.1298701298701299,31.73090731736104,7.62,0.07259
694621151,2023,الفنون والترفيه والتسلية,R9,R93,R9321,102711965.0,77852200.37595125,106729759.0,82,3456861.0,14379675.0,12141065.0,1,medium,2008,الدلتا كيماويات محدودة,16,0.0023939982039036,-0.18506671729866542,-0.0574712643678161,30.87476152497888,5.21,0.31932
694621151,2024,الفنون والترفيه والتسلية,R9,R93,R9321,102789676.0,75742153.12062487,102726264.0,83,3456861.0,14390555.0,13808434.0,1,medium,2008,الدلتا كيماويات محدودة,17,0.0007565915032392,-0.02710324493253724,0.0121951219512195,29.71663136006915,6.19,0.3571
694621151,2025,الفنون والترفيه والتسلية,R9,R93,R9321,339437425.4951938,273850282.7714351,101288932.0,11,3456861.0,14111415.0,14531895.0,1,medium,2008,الدلتا كيماويات محدودة,18,2.302252120098071,2.615559783933111,-0.8674698795180723,29.30084027098573,6.2,0.2395
694773244,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4651,5390155.0,5390155.0,5961820.0,5,1529100.0,838469.0,876199.0,1,small,2024,القاهرة خدمات ش.م.م,1,,,,3.898907854293375,2.45,0.0
694773244,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G46,G4651,6259499.0,5050019.362646228,6509190.0,5,1529100.0,876330.0,846095.0,1,small,2024,القاهرة خدمات ش.م.م,2,0.1612836736605905,-0.06310312734119372,0.0,4.256876594074946,2.84,0.2395
694777248,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4772,11593130.0,11593130.0,11885393.0,10,415237.0,1623038.0,1634141.0,1,small,2023,سيناء لوجستيات ذ.م.م,1,,,,28.623154969330766,3.69,0.0
694777248,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4772,9971038.0,7347312.651978483,11896176.0,10,415237.0,1551050.0,1346636.0,1,small,2023,سيناء لوجستيات ذ.م.م,2,-0.1399183826973388,-0.3662356367970959,0.0,28.649123271770097,2.96,0.3571
694777248,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4,G47,G4772,11155496.0,8999996.772892294,11392925.0,11,415237.0,1561769.0,1295641.0,1,small,2023,سيناء لوجستيات ذ.م.م,3,0.1187898391320942,0.22493722524095605,0.1,27.43716239159805,4.0,0.2395
694909167,2021,المعلومات والاتصالات,J5,J59,J5913,119231534.0,119231534.0,126002862.0,59,3779497.0,16692415.0,14198217.0,1,medium,2016,اللوتس كيماويات ذ.م.م,6,,,,33.338526793380176,5.84,0.0
694909167,2022,المعلومات والاتصالات,J5,J59,J5913,137505594.0,128199586.04872319,123777836.0,61,3779497.0,19250783.0,20364530.0,1,medium,2016,اللوتس كيماويات ذ.م.م,7,0.1532653266039503,0.07521543796226915,0.0338983050847456,32.74981723758479,7.19,0.07259
694909167,2023,المعلومات والاتصالات,J5,J59,J5913,153440689.0,116302859.80656701,162976004.0,63,3779497.0,21481696.0,22479295.0,1,medium,2016,اللوتس كيماويات ذ.م.م,8,0.1158868853000991,-0.09279847625744075,0.0327868852459016,43.12108304359019,5.61,0.31932
694909167,2024,المعلومات والاتصالات,J5,J59,J5913,165209268.0,121736989.16807899,153753966.0,66,3779497.0,23129298.0,23637217.0,1,medium,2016,اللوتس كيماويات ذ.م.م,9,0.076697902470967,0.0467239530528305,0.0476190476190476,40.68106576086712,5.91,0.3571
694909167,2025,المعلومات والاتصالات,J5,J59,J5913,171807370.0,138610221.8636547,161789936.0,67,3779497.0,24053032.0,22326373.0,1,medium,2016,اللوتس كيماويات ذ.م.م,10,0.0399378441650137,0.13860399218744668,0.0151515151515151,42.80726668125415,4.85,0.2395
694914808,2021,الصناعة التحويلية,C2,C29,C2910,148057858.0,148057858.0,141394669.0,45,10548060.0,20728100.0,18751930.0,1,medium,2012,القاهرة تجارة محدودة,10,,,,13.404803252920445,6.15,0.0
694914808,2022,الصناعة التحويلية,C2,C29,C2910,155575259.0,145046344.82887217,161115016.0,47,10548060.0,21780536.0,20585742.0,1,medium,2012,القاهرة تجارة محدودة,11,0.050773401030832,-0.020340110358261554,0.0444444444444445,15.274374245121852,6.87,0.07259
694914808,2023,الصناعة التحويلية,C2,C29,C2910,153378970.0,116256078.88912469,143477452.0,51,10548060.0,21473056.0,22194296.0,1,medium,2012,القاهرة تجارة محدودة,12,-0.0141172125575571,-0.19849011689136098,0.0851063829787233,13.602259752030232,6.88,0.31932
694914808,2024,الصناعة التحويلية,C2,C29,C2910,165698841.0,122097738.56016506,168558118.0,58,10548060.0,23197838.0,17190602.0,1,medium,2012,القاهرة تجارة محدودة,13,0.080323078189924,0.05024820832475907,0.1372549019607842,15.980011300656235,6.88,0.3571
694914808,2025,الصناعة التحويلية,C2,C29,C2910,164314605.0,132565231.94836627,168565527.0,60,10548060.0,23004045.0,17576085.0,1,medium,2012,القاهرة تجارة محدودة,14,-0.0083539268690479,0.08573044440985478,0.0344827586206897,15.9807137047002,6.41,0.2395
695161022,2021,الصناعة التحويلية,C3,C33,C3313,42232869.0,42232869.0,39521339.0,12,2049190.0,5912602.0,6044506.0,1,small,2014,اللوتس أغذية محدودة,8,,,,19.28632240055827,5.52,0.0
695161022,2022,الصناعة التحويلية,C3,C33,C3313,45502510.0,42423022.776643455,44201763.0,12,2049190.0,6370351.0,6199385.0,1,small,2014,اللوتس أغذية محدودة,9,0.0774193436870225,0.004502506723932376,0.0,21.57035853190773,6.08,0.07259
695161022,2023,الصناعة التحويلية,C3,C33,C3313,46385911.0,35158953.85501622,45810240.0,12,2049190.0,6494028.0,5401127.0,1,small,2014,اللوتس أغذية محدودة,10,0.0194143356047831,-0.17122940437017997,0.0,22.355291603023637,6.15,0.31932
695161022,2024,الصناعة التحويلية,C3,C33,C3313,49288062.0,36318666.2736718,48024601.0,13,2049190.0,6900329.0,6547436.0,1,small,2014,اللوتس أغذية محدودة,11,0.0625653552433194,0.03298483861146284,0.0833333333333332,23.43589467057716,5.85,0.3571
