الرقم_الضريبي,اسم_الشركة,السنة,القطاع,فئة_SME,المبيعات_جنيه,الإيرادات_جنيه,الموظفون,رأس_المال_المدفوع_جنيه,sales_yoy,rc,group_n,anomaly_count,flag_sales_spike_yoy,flag_high_sales_low_emp,flag_high_emp_low_sales,flag_high_cap_stagnant,flag_low_rc
494523263,اللوتس كيماويات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,33737379.0,36319439.0,9,538263.0,0.02701440370226349,67.47526580872176,1397.0,0,False,False,False,False,False
494821191,الدلتا منسوجات ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,44323082.0,41723767.0,6,1212172.0,-0.7280044421315599,34.420665549113494,1397.0,0,False,False,False,False,False
495877995,مصر منسوجات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,90392791.0,83459381.0,54,3145681.0,-0.0032877917142880575,26.531419110838,1122.0,0,False,False,False,False,False
496303249,الإسكندرية أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,49398798.0,44538092.0,8,246215.0,0.015242886432064617,180.8910586276222,1397.0,0,False,False,False,False,False
496616570,النيل خدمات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,120132690.0,114081891.0,54,4172143.0,-0.016248286068232365,27.3437154479125,1122.0,0,False,False,False,False,False
497003481,الدلتا كيماويات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,2200464.0,2010334.0,7,439944.0,0.008947939635452373,4.569522484679869,1397.0,0,False,False,False,False,False
497284518,حورس تجارة محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,164865270.0,159015466.0,77,4777163.0,0.09212460180310589,33.286589969821,1122.0,0,False,False,False,False,False
498962631,الجيزة صلب ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,208651999.0,204735769.0,73,4252296.0,0.0052762501335958945,48.14711134878663,1122.0,0,False,False,False,False,False
502355867,القاهرة بلاستيك ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,22610820.68485616,157942323.0,73,3945648.0,-0.8436040234897251,40.02950161798518,1122.0,0,False,False,False,False,False
502664553,اللوتس خدمات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,25493080.0,23831979.0,7,1474988.0,-0.005518335807859209,16.157405348382497,1397.0,0,False,False,False,False,False
503094062,سيناء صلب ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,5823552.0,5245489.0,9,606566.0,-0.0066983089886902825,8.647845411711174,1397.0,0,False,False,False,False,False
503747022,الأهرام منسوجات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,8657229.0,8175033.0,5,695942.0,0.01875149816760202,11.746715961962348,1397.0,0,False,False,False,False,False
503930039,الإسكندرية أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,103448563.0,111401030.0,74,4587628.0,0.03830333638846661,24.2829257298107,1122.0,0,False,False,False,False,False
504383452,الجيزة خدمات ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,30633871.0,30064516.0,8,1235759.0,-0.050568901732878646,24.328785790756935,1397.0,0,False,False,False,False,False
504828279,حورس كيماويات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,50556898.0,55205348.0,7,956356.0,0.10431193868525868,57.724684113447296,1122.0,0,False,False,False,False,False
505150438,سيناء تجارة ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,162653980.0,163019556.0,33,4435326.0,0.06387325654473375,36.75480810204255,1122.0,0,False,False,False,False,False
505338027,سيناء خدمات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,225255110.0,232512551.0,36,4707859.0,-0.009148473069532592,49.38817220311823,1122.0,0,False,False,False,False,False
505470812,حورس تجارة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,186602554.0,198535615.0,65,3052479.0,0.04672896514745406,65.04077996932985,1122.0,0,False,False,False,False,False
505816048,الأهرام أغذية ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,5793652.0,5557494.0,13,984978.0,-0.045173394500402364,5.642251908164447,1397.0,0,False,False,False,False,False
506400261,النيل تقنية ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,85070213.0,89989051.0,44,3035981.0,0.03525196304917899,29.640847884094136,1122.0,0,False,False,False,False,False
506705850,القاهرة كيماويات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,17226298.0,17298731.0,7,2708273.0,0.006591935354846257,6.387366044708196,1397.0,0,False,False,False,False,False
506915226,الإسكندرية كيماويات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,140403258.0,131181733.0,46,4030952.0,0.004485481636821831,32.54361078970923,1122.0,0,False,False,False,False,False
507294050,الإسكندرية تجارة ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,10862652.0,11299868.0,13,1915930.0,-0.007105687538955463,5.897850130223964,1397.0,0,False,False,False,False,False
507329384,الإسكندرية لوجستيات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,197434158.0,201682482.0,76,4355265.0,-0.006017447568184786,46.30774063116711,1122.0,0,False,False,False,False,False
507373397,الأهرام بلاستيك ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,123367371.0,125826884.0,62,3199975.0,0.030987711788626804,39.32120844694099,1122.0,0,False,False,False,False,False
507734622,اللوتس خدمات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,37187201.0,39438601.0,12,836131.0,0.011778075744376837,47.16796889482629,1397.0,0,False,False,False,False,False
507985283,القاهرة زراعة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,810092068.243548,128501505.0,79,3842336.0,,33.443588743930775,1122.0,0,False,False,False,False,False
508628353,الأهرام أغذية ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,45729630.0,46016557.0,68,3906483.0,0.027221661672182984,11.779535966238686,1397.0,0,False,False,False,False,False
509037767,النيل منسوجات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,50176086.0,47213848.0,83,4169265.0,0.010953176140619192,11.324261710397396,1397.0,0,False,False,False,False,False
509753154,اللوتس كيماويات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,101644480.0,95557145.0,58,4122273.0,0.010168873332205397,23.18069303027723,1122.0,0,False,False,False,False,False
509778643,النيل كيماويات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,40770023.0,43356360.0,5,2869338.0,0.0032596939820963566,15.110231001018354,1397.0,0,False,False,False,False,False
509838339,مصر زراعة ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,17366536.0,18475856.0,6,2710139.0,0.020907620352834222,6.8173093704787835,1397.0,0,False,False,False,False,False
510053222,الجيزة صلب ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,36514619.0,39783721.0,7,2563061.0,-0.010071539377726313,15.521956363894578,1397.0,0,False,False,False,False,False
510291521,مصر لوجستيات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,19646398.0,20264655.0,9,2690721.0,0.006095186885078041,7.531310381120897,1397.0,0,False,False,False,False,False
510675459,حورس تجارة ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,36713648.0,38834676.0,8,1792266.0,-0.020561470107737123,21.66791982886469,1397.0,0,False,False,False,False,False
511116398,النيل كيماويات ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,232723131.0,240124989.0,66,3282539.0,0.038102561931015355,73.1522120529261,1122.0,0,False,False,False,False,False
511241297,الدلتا لوجستيات ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,16086787.0,15487009.0,8,1596627.0,-0.007168637296688152,9.699829077173316,1397.0,0,False,False,False,False,False
511697376,الأهرام أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,50726794.0,53094211.0,11,1128267.0,-0.028310682710725232,47.058197217502595,1122.0,0,False,False,False,False,False
511750370,الجيزة لوجستيات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,118507897.0,124480002.0,61,3317314.0,,37.52433504938031,1122.0,0,False,False,False,False,False
511915750,الجيزة تقنية محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,25043266.0,27382758.0,9,2210287.0,-0.0013157862729216152,12.388779375710032,1397.0,0,False,False,False,False,False
512164196,سيناء لوجستيات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,15652703.0,14674868.0,10,1654137.0,-0.006994562822536188,8.871615833513186,1397.0,0,False,False,False,False,False
512672854,اللوتس أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,19014006.0,18384652.0,13,2894225.0,0.0033507281176843318,6.352184781763684,1397.0,0,False,False,False,False,False
512716223,النيل تقنية ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,47566061.0,43187457.0,10,1745631.0,,24.740312815251333,1397.0,0,False,False,False,False,False
513359334,الجيزة لوجستيات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,17773491.0,16018034.0,11,475384.0,0.03200814946302866,33.6949371455497,1397.0,0,False,False,False,False,False
513384828,الدلتا زراعة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,39932773.0,41215910.0,6,1737073.0,0.07214270251357191,23.727218142242727,1397.0,0,False,False,False,False,False
514091245,مصر منسوجات ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,120663666.0,123102066.0,84,4509175.0,0.10884160917784924,27.300352281736682,1122.0,0,False,False,False,False,False
514775952,الإسكندرية تجارة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,183795097.0,190334850.0,66,3394307.0,-0.017626973497348764,56.074730423618135,1122.0,0,False,False,False,False,False
515341867,مصر خدمات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,205378166.0,203004996.0,39,3479493.0,,58.34326897625602,1122.0,0,False,False,False,False,False
516231867,الدلتا صلب محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,150248613.0,164824407.0,70,4292141.0,0.05555022565097145,38.40144277646051,1122.0,0,False,False,False,False,False
516792710,النيل أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,21790688.0,20390528.0,6,68205.0,0.060409355697807365,298.95943112675025,1397.0,0,False,False,False,False,False
517357856,الجيزة لوجستيات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,94515886.0,91131413.0,58,4763324.0,0.04421452188885233,19.1318946601155,1122.0,0,False,False,False,False,False
517738691,اللوتس تجارة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,150730654.0,151076626.0,85,4876990.0,0.028973580335618587,30.97743198161161,1122.0,0,False,False,False,False,False
518092797,الجيزة زراعة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,42341495.0,45911321.0,12,2631587.0,-0.018482385800088097,17.4462485944793,1397.0,0,False,False,False,False,False
518562923,سيناء خدمات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,178842547.0,170925822.0,31,4369550.0,0.05135348311023269,39.117488528567016,1122.0,0,False,False,False,False,False
518689180,اللوتس زراعة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,26326190.45520168,8973823.0,1,755048.0,2.406166202422788,11.88510266896939,1397.0,0,False,False,False,False,False
518917296,اللوتس خدمات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,6390613.0,5772066.0,11,188420.0,-0.05572533138054192,30.634040972295935,1397.0,0,False,False,False,False,False
518917830,اللوتس بلاستيك ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,84094458.0,76897477.0,34,4218908.0,-0.00033953844810208356,18.226867473763352,1122.0,0,False,False,False,False,False
520060802,الأهرام زراعة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,195255984.0,175848710.0,39,4621509.0,0.0043474851235878464,38.05006330183496,1122.0,0,False,False,False,False,False
521662067,القاهرة لوجستيات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,45000121.0,47511419.0,9,1402147.0,0.04183543776580323,33.88476315250826,1397.0,0,False,False,False,False,False
521796236,الأهرام صلب ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,170379312.0,157096612.0,60,4973952.0,0.016740826447494195,31.583861685838546,1122.0,0,False,False,False,False,False
522318640,سيناء صلب محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,149256777.0,161971802.0,65,4203835.0,0.006333769310592263,38.5295336282228,1122.0,0,False,False,False,False,False
523707593,الجيزة صلب ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,195838274.0,201326056.0,56,3847307.0,0.04829987348936693,52.32908525365925,1122.0,0,False,False,False,False,False
523812892,سيناء بلاستيك ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,33930876.0,33799891.0,6,915463.0,0.03782630888143501,36.921089110100574,1397.0,0,False,False,False,False,False
524175404,الأهرام خدمات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,96860577.0,91859751.0,67,3136661.0,0.05349726433319035,29.28583962372727,1122.0,0,False,False,False,False,False
524245348,الأهرام زراعة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,102574250.0,97993727.0,36,4599955.0,-0.0182231087572583,21.303192531231282,1122.0,0,False,False,False,False,False
524398466,الدلتا خدمات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,20769807.0,19969632.0,8,1228616.0,0.02100321945903727,16.253761956542974,1397.0,0,False,False,False,False,False
524614376,سيناء زراعة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,32092523.0,35211972.0,7,654141.0,-0.8361542158346051,53.82933037372676,1397.0,0,False,False,False,False,False
524721533,مصر زراعة ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,19659769.0,20571364.0,10,2768622.0,0.04019468482841826,7.430181512680315,1397.0,0,False,False,False,False,False
525023829,حورس منسوجات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,123340158.0,129382426.0,40,3915002.0,-0.024055420541093997,33.047856935960695,1122.0,0,False,False,False,False,False
525664990,الدلتا بلاستيك محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,29146545.0,32031643.0,13,2790060.0,0.044800700984856556,11.480628731998594,1397.0,0,False,False,False,False,False
526116820,حورس زراعة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,62841383.0,63285926.0,82,3550897.0,-0.021055581072354834,17.822518084867006,1122.0,0,False,False,False,False,False
526755024,النيل بلاستيك ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,138118052.0,132767999.0,27,3794220.0,0.07537656735114129,34.99217204063022,1122.0,0,False,False,False,False,False
527163784,الأهرام أغذية ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,26651089.0,24387759.0,8,1531822.0,0.000431350352959603,15.920752541744406,1397.0,0,False,False,False,False,False
528201902,حورس بلاستيك محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,14569862.0,15952925.0,11,1857807.0,0.03685901473122333,8.5869657074174,1397.0,0,False,False,False,False,False
528354838,النيل لوجستيات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,28128831.0,29611882.0,8,2005350.0,-0.02675816973247125,14.766440770937741,1397.0,0,False,False,False,False,False
528361988,سيناء بلاستيك ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,76552743.0,71087461.0,45,3893477.0,-0.007989512615433236,18.258091931710396,1122.0,0,False,False,False,False,False
528450774,القاهرة لوجستيات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,16753181.0,15871648.0,11,2471947.0,-0.0620354422816507,6.420707240082413,1397.0,0,False,False,False,False,False
528782870,الدلتا خدمات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,89324471.0,95954760.0,66,3229412.0,0.04446666754753559,29.71276504825027,1122.0,0,False,False,False,False,False
528944964,الأهرام زراعة ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,50002133.0,49484928.0,7,1492693.0,0.08189182265961681,33.15144373290422,1397.0,0,False,False,False,False,False
530287821,الجيزة زراعة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,31076396.0,31876243.0,11,1392374.0,0.007229459705549557,22.89344888657789,1397.0,0,False,False,False,False,False
530507457,الإسكندرية تقنية ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,63448200.0,63773401.0,5,2991136.0,0.026983132768115592,21.320796179110545,1122.0,0,False,False,False,False,False
530529712,الجيزة أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,9492382.0,9082988.0,8,75120.0,-0.010911627280818736,120.91304579339723,1397.0,0,False,False,False,False,False
530798089,مصر كيماويات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,106717890.0,115676262.0,37,3864999.0,0.02976942599476784,29.929182905351333,1122.0,0,False,False,False,False,False
531144921,الإسكندرية بلاستيك ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,23124009.0,24551167.0,11,283188.0,0.013202384731513916,86.69564741443847,1397.0,0,False,False,False,False,False
532178447,النيل منسوجات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,98491399.0,92286306.0,50,4742170.0,0.03445404598492008,19.460775552120655,1122.0,0,False,False,False,False,False
532483624,حورس صلب ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,153701867.0,150655778.0,73,4164975.0,0.011047423790693678,36.17207258146808,1122.0,0,False,False,False,False,False
532507510,النيل تجارة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,15221897.0,16108341.0,7,1546108.0,-0.010866184793696387,10.418638930786207,1397.0,0,False,False,False,False,False
532556356,النيل كيماويات ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,8879137.0,9490414.0,9,1564264.0,,6.067015542133553,1397.0,0,False,False,False,False,False
533260509,مصر أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,42086327.0,39986525.0,8,1214267.0,0.006814689715525013,32.9305869302221,1397.0,0,False,False,False,False,False
533387814,مصر تجارة محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,29093398.0,29716671.0,12,1978856.0,0.017654221056042196,15.017096241464765,1397.0,0,False,False,False,False,False
533722196,سيناء تجارة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,154938411.0,147673352.0,58,4738935.0,0.03811653391002845,31.16171713686725,1122.0,0,False,False,False,False,False
533860444,سيناء صلب ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,111949294.0,117724202.0,49,4492994.0,0.06581694894031509,26.201726955344252,1122.0,0,False,False,False,False,False
534499388,حورس تجارة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,19338653.0,18543958.0,6,1402253.0,0.0018888526350941959,13.224402443781543,1397.0,0,False,False,False,False,False
534520246,الجيزة زراعة ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,19344674.0,21213668.0,11,168030.0,0.025935742617898105,126.24928881747307,1397.0,0,False,False,False,False,False
535010913,القاهرة خدمات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,186234141.0,202471937.0,38,3595793.0,0.012540334682836995,56.30800688471222,1122.0,0,False,False,False,False,False
535474388,الدلتا تجارة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,74325620.0,77335387.0,54,3779328.0,0.003534518329052272,20.462734909486553,1122.0,0,False,False,False,False,False
535820151,حورس أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,16105811.0,14634089.0,13,1271378.0,0.012282284632153972,11.510415470458039,1397.0,0,False,False,False,False,False
535890496,النيل تقنية ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,40912779.0,38262858.0,8,2878827.0,0.0022484508278155513,13.291127948987556,1397.0,0,False,False,False,False,False
536189296,الإسكندرية صلب محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,10324829.57098863,47293337.0,6,275840.0,-0.7456490470688671,171.4520627900232,1397.0,0,False,False,False,False,False
536587785,الأهرام بلاستيك ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,17163948.0,16254999.0,8,1554074.0,0.08113275895724414,10.459604240209925,1397.0,0,False,False,False,False,False
536608542,حورس بلاستيك ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,186093517.0,168204252.0,36,3080644.0,0.04744952352895049,54.600353692279924,1122.0,0,False,False,False,False,False
537069974,الأهرام بلاستيك محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,39930400.0,43171073.0,11,1929190.0,,22.37782333518212,1397.0,0,False,False,False,False,False
537657907,اللوتس زراعة ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,13956123.0,14063441.0,8,1818742.0,-0.09882897227696652,7.732510163618589,1397.0,0,False,False,False,False,False
537745382,القاهرة صلب ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,11803189.0,11356334.0,7,2359507.0,-0.6793638736249688,4.8130113621192905,1397.0,0,False,False,False,False,False
538032512,الإسكندرية أغذية ش.ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,104656725.0,216783201.0,138,4472001.0,-0.5251081447354857,48.475660224584026,1122.0,0,False,False,False,False,False
538644878,الدلتا أغذية ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,94554706.0,93408889.0,81,3730207.0,0.09055669312149028,25.04120790079478,1122.0,0,False,False,False,False,False
540357960,القاهرة كيماويات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,15675225.0,15673101.0,11,1131708.0,-0.003153487421440282,13.849067957458992,1397.0,0,False,False,False,False,False
540576190,الأهرام أغذية محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,45802581.0,45721243.0,12,2169182.0,-0.029687803966798265,21.077642632107402,1397.0,0,False,False,False,False,False
541012126,النيل لوجستيات ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,198036484.0,181939443.0,45,3477247.0,,52.322841316708306,1122.0,0,False,False,False,False,False
541406377,الجيزة أغذية ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,198657651.0,209149744.0,61,4503593.0,-0.03262294427449297,46.440640617391495,1122.0,0,False,False,False,False,False
541667206,الأهرام كيماويات ذ.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,medium,197187558.0,214289574.0,57,4412763.0,-0.008596348863352588,48.56131498564505,1122.0,0,False,False,False,False,False
541705930,الأهرام زراعة ش.م.م,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,30677061.0,32946521.0,11,1090977.0,0.017166562293212895,30.19909768950216,1397.0,0,False,False,False,False,False
541915178,مصر خدمات محدودة,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,small,10807978.0,10629376.0,5,2661780.0,0.015569879346331694,3.9933337841594723,1397.0,0,False,False,False,False,False
