firm_id,year,industry,class_code,class_name,risk_score,band,reason_codes,forecast_close_risk
576768288,2023,الأنشطة العقارية,L6810,  الأنشطة العقارية في الممتلكات المملوكة أو المؤجّرة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
576768288,2024,الأنشطة العقارية,L6810,  الأنشطة العقارية في الممتلكات المملوكة أو المؤجّرة,0.0,Stable,,Low
576768288,2025,الأنشطة العقارية,L6810,  الأنشطة العقارية في الممتلكات المملوكة أو المؤجّرة,35.0,Stable,3y direction ≤ -10%/yr,Low
577074660,2021,الصناعة التحويلية,C1311, تحضير وغزل ألياف المنسوجات,0.0,Stable,,Low
577074660,2022,الصناعة التحويلية,C1311, تحضير وغزل ألياف المنسوجات,0.0,Stable,,Low
577074660,2023,الصناعة التحويلية,C1311, تحضير وغزل ألياف المنسوجات,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
577074660,2024,الصناعة التحويلية,C1311, تحضير وغزل ألياف المنسوجات,35.0,Stable,3y direction ≤ -10%/yr,Low
577074660,2025,الصناعة التحويلية,C1311, تحضير وغزل ألياف المنسوجات,0.0,Stable,,Low
577285786,2021,أنشطة الخدمات الأخرى,S9602, تصفيف الشعر وأنواع التجميل الأخرى,0.0,Stable,,Low
577285786,2022,أنشطة الخدمات الأخرى,S9602, تصفيف الشعر وأنواع التجميل الأخرى,0.0,Stable,,Low
577285786,2023,أنشطة الخدمات الأخرى,S9602, تصفيف الشعر وأنواع التجميل الأخرى,40.0,Watchlist,Revenue YoY ≤ -10%,Low
577285786,2024,أنشطة الخدمات الأخرى,S9602, تصفيف الشعر وأنواع التجميل الأخرى,0.0,Stable,,Low
577285786,2025,أنشطة الخدمات الأخرى,S9602, تصفيف الشعر وأنواع التجميل الأخرى,0.0,Stable,,Low
577288710,2021,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,0.0,Stable,,Low
577288710,2022,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,0.0,Stable,,Low
577288710,2023,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,40.0,Watchlist,Revenue YoY ≤ -10%,Low
577288710,2024,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,0.0,Stable,,Low
577288710,2025,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,0.0,Stable,,Low
577408107,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4761, بيع الكتب والصحف والأدوات الكتابية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
577408107,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4761, بيع الكتب والصحف والأدوات الكتابية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
577408107,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4761, بيع الكتب والصحف والأدوات الكتابية بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
577408107,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4761, بيع الكتب والصحف والأدوات الكتابية بالتجزئة في المتاجر المتخصصة,35.0,Stable,3y direction ≤ -10%/yr,Low
577408107,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4761, بيع الكتب والصحف والأدوات الكتابية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
577458050,2021,الصناعة التحويلية,C2021, صُنع مبيدات الآفات والمنتجات الكيميائية الزراعية الأخرى,0.0,Stable,,Low
577458050,2022,الصناعة التحويلية,C2021, صُنع مبيدات الآفات والمنتجات الكيميائية الزراعية الأخرى,0.0,Stable,,Low
577458050,2023,الصناعة التحويلية,C2021, صُنع مبيدات الآفات والمنتجات الكيميائية الزراعية الأخرى,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
577458050,2024,الصناعة التحويلية,C2021, صُنع مبيدات الآفات والمنتجات الكيميائية الزراعية الأخرى,0.0,Stable,,Low
577458050,2025,الصناعة التحويلية,C2021, صُنع مبيدات الآفات والمنتجات الكيميائية الزراعية الأخرى,0.0,Stable,,Low
577624401,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4530, بيع قطع غيار المركبات ذات المحركات وملحقاتها,0.0,Stable,,Low
577624401,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4530, بيع قطع غيار المركبات ذات المحركات وملحقاتها,0.0,Stable,,Low
577624401,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4530, بيع قطع غيار المركبات ذات المحركات وملحقاتها,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
577624401,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4530, بيع قطع غيار المركبات ذات المحركات وملحقاتها,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
577624401,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4530, بيع قطع غيار المركبات ذات المحركات وملحقاتها,0.0,Stable,,Low
577678335,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,0.0,Stable,,Low
577678335,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
577678335,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
577678335,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,35.0,Stable,3y direction ≤ -10%/yr,Low
577678335,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,15.0,Stable,Employees YoY ≤ -10%,Low
577925853,2021,الصناعة التحويلية,C2812, صُنع معدات تعمل بطاقة الموائع,0.0,Stable,,Low
577925853,2022,الصناعة التحويلية,C2812, صُنع معدات تعمل بطاقة الموائع,0.0,Stable,,Low
577925853,2023,الصناعة التحويلية,C2812, صُنع معدات تعمل بطاقة الموائع,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
577925853,2024,الصناعة التحويلية,C2812, صُنع معدات تعمل بطاقة الموائع,0.0,Stable,,Low
577925853,2025,الصناعة التحويلية,C2812, صُنع معدات تعمل بطاقة الموائع,0.0,Stable,,Low
578098998,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4520,  صيانة وإصلاح المركبات ذات المحركات,0.0,Stable,,Low
578098998,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4520,  صيانة وإصلاح المركبات ذات المحركات,0.0,Stable,,Low
578098998,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4520,  صيانة وإصلاح المركبات ذات المحركات,40.0,Watchlist,Revenue YoY ≤ -10%,Low
578098998,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4520,  صيانة وإصلاح المركبات ذات المحركات,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
578098998,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4520,  صيانة وإصلاح المركبات ذات المحركات,0.0,Stable,,Low
578257042,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4661, بيع أنواع الوقود الصلبة والسائلة والغازية وما يتصل بها من منتجات بالجملة,0.0,Stable,,Low
578257042,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4661, بيع أنواع الوقود الصلبة والسائلة والغازية وما يتصل بها من منتجات بالجملة,0.0,Stable,,Low
578373443,2021,أنشطة الإقامة وخدمات الطعام,I5621, تقديم وجبات الطعام في المناسبات,0.0,Stable,,Low
578373443,2022,أنشطة الإقامة وخدمات الطعام,I5621, تقديم وجبات الطعام في المناسبات,0.0,Stable,,Low
578373443,2023,أنشطة الإقامة وخدمات الطعام,I5621, تقديم وجبات الطعام في المناسبات,40.0,Watchlist,Revenue YoY ≤ -10%,Low
578373443,2024,أنشطة الإقامة وخدمات الطعام,I5621, تقديم وجبات الطعام في المناسبات,0.0,Stable,,Low
578373443,2025,أنشطة الإقامة وخدمات الطعام,I5621, تقديم وجبات الطعام في المناسبات,0.0,Stable,,Low
578578463,2021,الصحة البشرية والعمل الاجتماعي,Q8620, أنشطة العيادات الطبية وعيادات الأسنان,0.0,Stable,,Low
578578463,2022,الصحة البشرية والعمل الاجتماعي,Q8620, أنشطة العيادات الطبية وعيادات الأسنان,0.0,Stable,,Low
578578463,2023,الصحة البشرية والعمل الاجتماعي,Q8620, أنشطة العيادات الطبية وعيادات الأسنان,0.0,Stable,,Low
578578463,2024,الصحة البشرية والعمل الاجتماعي,Q8620, أنشطة العيادات الطبية وعيادات الأسنان,0.0,Stable,,Low
578578463,2025,الصحة البشرية والعمل الاجتماعي,Q8620, أنشطة العيادات الطبية وعيادات الأسنان,0.0,Stable,,Low
578633102,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4723, بيع منتجات التبغ بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
578633102,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4723, بيع منتجات التبغ بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
578633102,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4723, بيع منتجات التبغ بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
578633102,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4723, بيع منتجات التبغ بالتجزئة في المتاجر المتخصصة,15.0,Stable,Employees YoY ≤ -10%,Low
578633102,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4723, بيع منتجات التبغ بالتجزئة في المتاجر المتخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
578665638,2021,الزراعة والحراجة وصيد الأسماك,A0123, زراعة الحمضيات (الموالح),0.0,Stable,,Low
578665638,2022,الزراعة والحراجة وصيد الأسماك,A0123, زراعة الحمضيات (الموالح),0.0,Stable,,Low
578665638,2023,الزراعة والحراجة وصيد الأسماك,A0123, زراعة الحمضيات (الموالح),75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
578665638,2024,الزراعة والحراجة وصيد الأسماك,A0123, زراعة الحمضيات (الموالح),0.0,Stable,,Low
578665638,2025,الزراعة والحراجة وصيد الأسماك,A0123, زراعة الحمضيات (الموالح),0.0,Stable,,Low
578919663,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N8219, تصوير المستندات وتحضير الوثائق وغيرها من أنشطة الدعم المتخصصة للمكاتب,0.0,Stable,,Low
578919663,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N8219, تصوير المستندات وتحضير الوثائق وغيرها من أنشطة الدعم المتخصصة للمكاتب,0.0,Stable,,Low
578919663,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N8219, تصوير المستندات وتحضير الوثائق وغيرها من أنشطة الدعم المتخصصة للمكاتب,40.0,Watchlist,Revenue YoY ≤ -10%,Low
578919663,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N8219, تصوير المستندات وتحضير الوثائق وغيرها من أنشطة الدعم المتخصصة للمكاتب,0.0,Stable,,Low
578919663,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N8219, تصوير المستندات وتحضير الوثائق وغيرها من أنشطة الدعم المتخصصة للمكاتب,0.0,Stable,,Low
579117899,2024,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,0.0,Stable,,Low
579117899,2025,التشييد والبناء,F4330,  إكمال المباني وتشطيبها,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579162193,2021,الصحة البشرية والعمل الاجتماعي,Q8890,  أنشطة العمل الاجتماعي الأخرى دون إقامة,0.0,Stable,,Low
579162193,2022,الصحة البشرية والعمل الاجتماعي,Q8890,  أنشطة العمل الاجتماعي الأخرى دون إقامة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579162193,2023,الصحة البشرية والعمل الاجتماعي,Q8890,  أنشطة العمل الاجتماعي الأخرى دون إقامة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579162193,2024,الصحة البشرية والعمل الاجتماعي,Q8890,  أنشطة العمل الاجتماعي الأخرى دون إقامة,0.0,Stable,,Low
579162193,2025,الصحة البشرية والعمل الاجتماعي,Q8890,  أنشطة العمل الاجتماعي الأخرى دون إقامة,0.0,Stable,,Low
579191769,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4630,  بيع الأغذية والمشروبات والتبغ بالجملة,0.0,Stable,,Low
579191769,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4630,  بيع الأغذية والمشروبات والتبغ بالجملة,15.0,Stable,Employees YoY ≤ -10%,Low
579203451,2021,الصحة البشرية والعمل الاجتماعي,Q8710, مرافق تقديم الرعاية التمريضية مع الإقامة,0.0,Stable,,Low
579203451,2022,الصحة البشرية والعمل الاجتماعي,Q8710, مرافق تقديم الرعاية التمريضية مع الإقامة,0.0,Stable,,Low
579203451,2023,الصحة البشرية والعمل الاجتماعي,Q8710, مرافق تقديم الرعاية التمريضية مع الإقامة,0.0,Stable,,Low
579203451,2024,الصحة البشرية والعمل الاجتماعي,Q8710, مرافق تقديم الرعاية التمريضية مع الإقامة,0.0,Stable,,Low
579203451,2025,الصحة البشرية والعمل الاجتماعي,Q8710, مرافق تقديم الرعاية التمريضية مع الإقامة,0.0,Stable,,Low
579223783,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4763, بيع الأدوات الرياضية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
579223783,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4763, بيع الأدوات الرياضية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
579223783,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4763, بيع الأدوات الرياضية بالتجزئة في المتاجر المتخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579223783,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4763, بيع الأدوات الرياضية بالتجزئة في المتاجر المتخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579223783,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4763, بيع الأدوات الرياضية بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
579300115,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
579300115,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
579305069,2023,الأنشطة العقارية,L6810,  الأنشطة العقارية في الممتلكات المملوكة أو المؤجّرة,0.0,Stable,,Low
579305069,2024,الأنشطة العقارية,L6810,  الأنشطة العقارية في الممتلكات المملوكة أو المؤجّرة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579305069,2025,الأنشطة العقارية,L6810,  الأنشطة العقارية في الممتلكات المملوكة أو المؤجّرة,0.0,Stable,,Low
579429542,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,0.0,Stable,,Low
579429542,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,0.0,Stable,,Low
579429542,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579429542,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,0.0,Stable,,Low
579429542,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,0.0,Stable,,Low
579431972,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4711, البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساً,0.0,Stable,,Low
579431972,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4711, البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساً,0.0,Stable,,Low
579431972,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4711, البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساً,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579431972,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4711, البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساً,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579431972,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4711, البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساً,0.0,Stable,,Low
579531399,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,0.0,Stable,,Low
579531399,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,0.0,Stable,,Low
579531399,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579531399,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579531399,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4753, بيع السجاد والبُسط وكسوة الأرضيات والحوائط بالتجزئة في المحلات المتخصصة,0.0,Stable,,Low
579798088,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4773, بيع البضائع الجديدة الأخرى بالتجزئة في متاجر متخصصة,0.0,Stable,,Low
579798088,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4773, بيع البضائع الجديدة الأخرى بالتجزئة في متاجر متخصصة,0.0,Stable,,Low
579798088,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4773, بيع البضائع الجديدة الأخرى بالتجزئة في متاجر متخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579798088,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4773, بيع البضائع الجديدة الأخرى بالتجزئة في متاجر متخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579798088,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4773, بيع البضائع الجديدة الأخرى بالتجزئة في متاجر متخصصة,0.0,Stable,,Low
579842476,2021,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,0.0,Stable,,Low
579842476,2022,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,0.0,Stable,,Low
579842476,2023,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579842476,2024,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579842476,2025,النقل والتخزين,H5320, أنشطة شركات نقل البريد الخاصة,0.0,Stable,,Low
579906830,2024,أنشطة الخدمات الأخرى,S9603, أنشطة الجنازات وما يتصل بها من أنشطة,0.0,Stable,,Low
579906830,2025,أنشطة الخدمات الأخرى,S9603, أنشطة الجنازات وما يتصل بها من أنشطة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579945242,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
579945242,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
579945242,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579945242,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4752, بيع الأدوات المعدنية والطلاء والزجاج بالتجزئة في المتاجر المتخصصة,0.0,Stable,,Low
579950132,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,0.0,Stable,,Low
579950132,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,0.0,Stable,,Low
579950132,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
579950132,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,35.0,Stable,3y direction ≤ -10%/yr,Low
579950132,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4772, بيع المنتجات الصيدلانية والطبية ومستحضرات التجميل وأدوات الزينة بالتجزئة في متاجر متخصصة,0.0,Stable,,Low
580099577,2021,أنشطة الخدمات الإدارية وخدمات الدعم,N7990,  خدمات الحجز الأخرى والأنشطة المتصلة بها,0.0,Stable,,Low
580099577,2022,أنشطة الخدمات الإدارية وخدمات الدعم,N7990,  خدمات الحجز الأخرى والأنشطة المتصلة بها,40.0,Watchlist,Revenue YoY ≤ -10%,Low
580099577,2023,أنشطة الخدمات الإدارية وخدمات الدعم,N7990,  خدمات الحجز الأخرى والأنشطة المتصلة بها,15.0,Stable,Employees YoY ≤ -10%,Low
580099577,2024,أنشطة الخدمات الإدارية وخدمات الدعم,N7990,  خدمات الحجز الأخرى والأنشطة المتصلة بها,0.0,Stable,,Low
580099577,2025,أنشطة الخدمات الإدارية وخدمات الدعم,N7990,  خدمات الحجز الأخرى والأنشطة المتصلة بها,0.0,Stable,,Low
580148444,2021,التشييد والبناء,F4329, تركيبات إنشائية أخرى,0.0,Stable,,Low
580148444,2022,التشييد والبناء,F4329, تركيبات إنشائية أخرى,0.0,Stable,,Low
580148444,2023,التشييد والبناء,F4329, تركيبات إنشائية أخرى,40.0,Watchlist,Revenue YoY ≤ -10%,Low
580148444,2024,التشييد والبناء,F4329, تركيبات إنشائية أخرى,0.0,Stable,,Low
580148444,2025,التشييد والبناء,F4329, تركيبات إنشائية أخرى,0.0,Stable,,Low
580195315,2021,النقل والتخزين,H5229, أنشطة دعم النقل الأخرى,0.0,Stable,,Low
580195315,2022,النقل والتخزين,H5229, أنشطة دعم النقل الأخرى,0.0,Stable,,Low
580195315,2023,النقل والتخزين,H5229, أنشطة دعم النقل الأخرى,75.0,High,Revenue YoY ≤ -10%; 3y direction ≤ -10%/yr,High
580195315,2024,النقل والتخزين,H5229, أنشطة دعم النقل الأخرى,0.0,Stable,,Low
580195315,2025,النقل والتخزين,H5229, أنشطة دعم النقل الأخرى,0.0,Stable,,Low
580305076,2024,أنشطة الخدمات الأخرى,S9491, أنشطة المنظمات الدينية,0.0,Stable,,Low
580305076,2025,أنشطة الخدمات الأخرى,S9491, أنشطة المنظمات الدينية,40.0,Watchlist,Revenue YoY ≤ -10%,Low
580338463,2021,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4662, بيع المعادن وركازات المعادن بالجملة,0.0,Stable,,Low
580338463,2022,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4662, بيع المعادن وركازات المعادن بالجملة,0.0,Stable,,Low
580338463,2023,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4662, بيع المعادن وركازات المعادن بالجملة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
580338463,2024,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4662, بيع المعادن وركازات المعادن بالجملة,40.0,Watchlist,Revenue YoY ≤ -10%,Low
580338463,2025,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,G4662, بيع المعادن وركازات المعادن بالجملة,0.0,Stable,,Low
580356138,2021,الصناعة التحويلية,C2930, صُنع أجزاء وتوابع ومحرّكات المركبات ذات المحرّكات,0.0,Stable,,Low
580356138,2022,الصناعة التحويلية,C2930, صُنع أجزاء وتوابع ومحرّكات المركبات ذات المحرّكات,0.0,Stable,,Low
