tax_id,name,name_ar,isic_section,sector,isic_class,is_industrial,start_year,close_year,paid_in_capital_egp,sme_tier_init,branches
641259859,Nile Agri Co.,القاهرة كيماويات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2006,10000,363571.0,small,1
974673539,Lotus Tech Ltd.,سيناء منسوجات ش.م.م,L,Real estate activities,L6810,0,2020,2023,3872925.0,medium,6
209558053,Pyramid Textiles LLC,الجيزة زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4662,0,2009,10000,1832654.0,small,1
778116756,Delta Agri Co.,حورس بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2011,10000,3460671.0,medium,1
181987058,Nile Plastics LLC,الأهرام بلاستيك محدودة,F,Construction,F4329,1,2018,10000,3683689.0,small,2
233320257,Misr Plastics Co.,الدلتا لوجستيات ش.م.م,N,Administrative and support service activities,N7740,0,2015,10000,1016218.0,small,4
269217167,Alex Steel Co.,الأهرام كيماويات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2005,10000,2918106.0,small,1
116835566,Nile Logistics SAE,حورس لوجستيات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4741,0,2015,10000,4330276.0,medium,1
738103274,Misr Steel Ltd.,النيل تقنية ذ.م.م,K,Financial and insurance activities,K6430,0,2023,2028,1574002.0,small,1
970577511,Horus Tech LLC,مصر أغذية ش.م.م,J,Information and communication,J5912,0,2019,10000,3242556.0,medium,1
171543862,Giza Plastics Ltd.,الجيزة لوجستيات ذ.م.م,Q,Human health and social work activities,Q8790,0,2008,10000,1059056.0,small,1
705023739,Alex Foods LLC,القاهرة بلاستيك محدودة,H,Transportation and storage,H5320,0,2011,10000,4380891.0,medium,5
815019634,Nile Foods LLC,مصر تجارة ش.ذ.م.م,A,"Agriculture, forestry and fishing",A0123,1,2024,10000,666612.0,small,1
803790837,Pyramid Services SAE,مصر منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2024,10000,547071.0,small,1
307026686,Giza Textiles SAE,حورس خدمات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2013,10000,4620168.0,medium,1
629392275,Nile Textiles SAE,سيناء خدمات ش.ذ.م.م,P,Education,P8522,0,2014,10000,3658613.0,medium,1
556756184,Sinai Plastics LLC,اللوتس تجارة ش.ذ.م.م,H,Transportation and storage,H4921,0,2013,2021,4599331.0,medium,1
907235818,Nile Tech SAE,الجيزة كيماويات ش.ذ.م.م,C,Manufacturing,C2817,1,2016,10000,8407059.0,medium,1
506345559,Cairo Foods LLC,الإسكندرية خدمات محدودة,R,"Arts, entertainment and recreation",R9102,0,2015,10000,4629602.0,medium,8
906191003,Nile Logistics SAE,الإسكندرية تجارة محدودة,Q,Human health and social work activities,Q8690,0,2016,10000,2476312.0,small,1
669839843,Cairo Trading SAE,الجيزة منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4711,0,2007,10000,3354914.0,medium,8
986526897,Alex Tech Ltd.,اللوتس تقنية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4773,0,2020,10000,1376672.0,small,7
286988045,Pyramid Logistics Co.,حورس تقنية ش.م.م,A,"Agriculture, forestry and fishing",A0115,1,2008,10000,5450506.0,medium,1
398957082,Pyramid Steel LLC,النيل زراعة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4653,0,2023,2024,317942.0,small,1
907812095,Nile Tech Ltd.,الجيزة كيماويات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4719,0,2021,10000,3304403.0,medium,9
607207298,Delta Textiles Co.,الجيزة لوجستيات محدودة,C,Manufacturing,C3092,1,2018,10000,11306201.0,medium,1
779821816,Alex Tech SAE,سيناء صلب ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2012,10000,711935.0,small,1
977646404,Horus Foods Ltd.,الإسكندرية منسوجات ش.م.م,Q,Human health and social work activities,Q8610,0,2011,10000,4521054.0,medium,6
322693655,Lotus Steel Ltd.,الإسكندرية تجارة ش.ذ.م.م,S,Other service activities,S9602,0,2007,10000,135620.0,small,1
637224886,Giza Services SAE,الإسكندرية صلب ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4653,0,2014,10000,1823705.0,small,2
214867187,Misr Steel Co.,حورس لوجستيات ش.م.م,R,"Arts, entertainment and recreation",R9000,0,2017,10000,4830019.0,medium,1
984294270,Nile Foods LLC,حورس لوجستيات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2008,10000,3333725.0,medium,1
237952725,Horus Agri Co.,القاهرة منسوجات ش.ذ.م.م,F,Construction,F4220,1,2005,10000,7917514.0,medium,1
929109574,Nile Agri SAE,سيناء لوجستيات ش.ذ.م.م,D,"Electricity, gas, steam and air conditioning supply",D3530,1,2021,10000,2623844.0,small,7
566318226,Lotus Logistics Co.,الأهرام كيماويات ش.م.م,M,"Professional, scientific and technical activities",M7500,0,2009,10000,4876308.0,medium,3
429175481,Lotus Chem LLC,الدلتا صلب ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2019,10000,414253.0,small,1
739339748,Sinai Logistics SAE,الدلتا بلاستيك ش.ذ.م.م,S,Other service activities,S9601,0,2012,10000,2384708.0,small,1
288494896,Sinai Textiles Ltd.,سيناء لوجستيات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4662,0,2018,10000,3412275.0,medium,5
853378700,Horus Chem SAE,النيل خدمات ش.م.م,P,Education,P8550,0,2020,10000,4408613.0,medium,9
711404048,Horus Logistics Ltd.,النيل بلاستيك ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2021,10000,882810.0,small,1
361134213,Nile Services SAE,حورس زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4751,0,2012,10000,2382443.0,small,9
350285970,Giza Plastics Co.,الجيزة تجارة ش.ذ.م.م,S,Other service activities,S9602,0,2010,2022,3710720.0,medium,1
827122879,Giza Textiles LLC,مصر أغذية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4730,0,2018,2026,3205132.0,medium,1
613505765,Alex Chem SAE,القاهرة منسوجات محدودة,H,Transportation and storage,H4912,0,2009,10000,281887.0,small,1
209879354,Horus Steel SAE,الأهرام زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4711,0,2010,10000,3185903.0,medium,1
860109473,Giza Plastics Ltd.,النيل صلب ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4722,0,2015,10000,3851503.0,medium,1
292193137,Giza Plastics SAE,الدلتا صلب ذ.م.م,F,Construction,F4322,1,2024,10000,600542.0,small,1
203501864,Lotus Trading Ltd.,اللوتس كيماويات ذ.م.م,F,Construction,F4330,1,2007,2021,9727754.0,medium,1
617447819,Cairo Trading Ltd.,سيناء كيماويات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2019,10000,3714043.0,medium,1
454583156,Giza Logistics LLC,الجيزة صلب محدودة,F,Construction,F4311,1,2020,10000,592206.0,small,8
931546722,Giza Logistics Ltd.,الإسكندرية كيماويات محدودة,S,Other service activities,S9511,0,2014,10000,4268432.0,medium,2
451028391,Giza Chem LLC,اللوتس كيماويات ش.ذ.م.م,K,Financial and insurance activities,K6419,0,2017,10000,3592133.0,medium,6
391851056,Misr Chem Co.,حورس تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4763,0,2012,10000,1418147.0,small,1
829131520,Cairo Services SAE,القاهرة منسوجات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4789,0,2023,2031,573914.0,small,9
716371861,Lotus Logistics Ltd.,سيناء لوجستيات محدودة,J,Information and communication,J5819,0,2021,2032,3369537.0,medium,1
581378969,Alex Textiles SAE,سيناء منسوجات ش.ذ.م.م,M,"Professional, scientific and technical activities",M7500,0,2014,10000,1333254.0,small,5
841403178,Sinai Steel LLC,النيل أغذية ش.ذ.م.م,C,Manufacturing,C1410,1,2005,10000,2265057.0,small,7
634460581,Lotus Services LLC,النيل كيماويات ش.م.م,F,Construction,F4210,1,2020,10000,6063772.0,medium,1
767918818,Lotus Tech SAE,حورس بلاستيك ش.ذ.م.م,D,"Electricity, gas, steam and air conditioning supply",D3530,1,2024,10000,493445.0,small,1
268455074,Delta Tech Ltd.,مصر تجارة ش.ذ.م.م,H,Transportation and storage,H5221,0,2019,10000,4502408.0,medium,1
512439587,Delta Tech Ltd.,الإسكندرية أغذية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4730,0,2014,10000,4956875.0,medium,1
477581200,Pyramid Foods SAE,سيناء أغذية ش.م.م,Q,Human health and social work activities,Q8620,0,2005,10000,1847312.0,small,5
672084327,Delta Agri Ltd.,النيل بلاستيك محدودة,E,"Water supply; sewerage, waste management and remediation activities",E3811,1,2015,10000,2547784.0,small,1
872266793,Misr Services Ltd.,الدلتا خدمات ش.م.م,C,Manufacturing,C2100,1,2022,10000,6557521.0,medium,1
596693615,Giza Services LLC,الأهرام تجارة ذ.م.م,C,Manufacturing,C2680,1,2023,10000,8372548.0,medium,1
736987811,Lotus Tech LLC,القاهرة صلب محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4649,0,2008,10000,2511946.0,small,9
702477561,Sinai Agri Co.,اللوتس زراعة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2013,10000,3981097.0,medium,8
495656305,Delta Textiles LLC,الدلتا منسوجات محدودة,A,"Agriculture, forestry and fishing",A0130,1,2013,10000,9769008.0,medium,1
319840379,Lotus Agri SAE,القاهرة منسوجات ش.ذ.م.م,C,Manufacturing,C2420,1,2023,10000,1517988.0,small,1
594888695,Nile Trading LLC,الأهرام تقنية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4520,0,2008,10000,2358723.0,small,2
178183468,Horus Trading Co.,النيل زراعة ش.ذ.م.م,J,Information and communication,J6391,0,2018,10000,2138346.0,small,2
854174373,Lotus Chem Co.,مصر لوجستيات محدودة,C,Manufacturing,C1020,1,2015,10000,10821818.0,medium,1
381473896,Pyramid Tech Ltd.,حورس زراعة ش.م.م,J,Information and communication,J5813,0,2012,10000,647248.0,small,1
326179054,Lotus Chem LLC,الدلتا صلب ش.م.م,L,Real estate activities,L6820,0,2007,10000,1650762.0,small,1
694777248,Nile Tech Co.,سيناء لوجستيات ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4772,0,2023,10000,415237.0,small,1
738010450,Alex Services LLC,مصر صلب ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4791,0,2007,10000,1034921.0,small,1
514117132,Misr Logistics Co.,مصر أغذية ذ.م.م,J,Information and communication,J5912,0,2013,10000,3133733.0,medium,1
281125848,Cairo Plastics LLC,الأهرام أغذية ذ.م.م,K,Financial and insurance activities,K6520,0,2014,10000,770899.0,small,1
618514027,Horus Foods LLC,الأهرام تجارة ذ.م.م,A,"Agriculture, forestry and fishing",A0230,1,2012,10000,2010237.0,small,1
701153702,Nile Chem Co.,حورس تجارة ش.ذ.م.م,S,Other service activities,S9522,0,2007,10000,774481.0,small,1
897799507,Nile Foods SAE,النيل لوجستيات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4690,0,2012,10000,4473200.0,medium,1
305999417,Delta Textiles Ltd.,الدلتا منسوجات ش.م.م,M,"Professional, scientific and technical activities",M7120,0,2006,10000,4897078.0,medium,1
543710106,Nile Foods LLC,الأهرام زراعة ش.ذ.م.م,C,Manufacturing,C2825,1,2022,10000,3010409.0,small,1
525570076,Pyramid Foods LLC,سيناء منسوجات ش.م.م,C,Manufacturing,C2790,1,2005,10000,1745123.0,small,3
626428770,Horus Services Co.,الإسكندرية منسوجات محدودة,C,Manufacturing,C2100,1,2009,10000,14915479.0,medium,1
252067777,Alex Textiles Co.,الجيزة زراعة ش.ذ.م.م,H,Transportation and storage,H5021,0,2020,10000,4748467.0,medium,1
580356138,Giza Trading SAE,الدلتا بلاستيك ذ.م.م,C,Manufacturing,C2930,1,2012,10000,9437379.0,medium,1
739666438,Delta Services LLC,سيناء تقنية ش.ذ.م.م,C,Manufacturing,C1101,1,2022,2027,1020332.0,small,1
913382972,Giza Plastics SAE,القاهرة خدمات محدودة,H,Transportation and storage,H5222,0,2012,10000,1085451.0,small,1
636072801,Cairo Steel Co.,سيناء بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4751,0,2020,2022,4008515.0,medium,1
787206755,Delta Chem LLC,حورس منسوجات محدودة,D,"Electricity, gas, steam and air conditioning supply",D3530,1,2012,10000,8477356.0,medium,1
547490099,Lotus Plastics LLC,سيناء تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4759,0,2019,10000,508627.0,small,1
603651474,Giza Foods Co.,القاهرة أغذية ذ.م.م,C,Manufacturing,C2816,1,2007,10000,14044486.0,medium,1
432804715,Giza Tech LLC,حورس منسوجات محدودة,F,Construction,F4321,1,2009,10000,1920096.0,small,1
104179620,Delta Tech Ltd.,النيل صلب ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4742,0,2024,10000,391406.0,small,4
732558266,Sinai Logistics Ltd.,الدلتا تجارة ش.ذ.م.م,C,Manufacturing,C2392,1,2010,10000,2387119.0,small,1
242525242,Lotus Textiles LLC,القاهرة بلاستيك ش.ذ.م.م,Q,Human health and social work activities,Q8620,0,2023,10000,122662.0,small,8
821198045,Cairo Foods Ltd.,القاهرة منسوجات ش.م.م,A,"Agriculture, forestry and fishing",A0129,1,2012,2018,11984181.0,medium,1
411248760,Horus Agri LLC,الأهرام منسوجات ذ.م.م,A,"Agriculture, forestry and fishing",A0129,1,2008,10000,3896459.0,small,4
875547374,Cairo Trading LLC,سيناء كيماويات ش.ذ.م.م,F,Construction,F4210,1,2019,10000,13322815.0,medium,1
194382631,Sinai Logistics Ltd.,الجيزة صلب ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4799,0,2010,10000,2905869.0,small,1
838025428,Delta Logistics Co.,اللوتس خدمات ش.م.م,C,Manufacturing,C1702,1,2005,10000,2517166.0,small,6
466829646,Giza Plastics Ltd.,القاهرة تقنية ش.ذ.م.م,C,Manufacturing,C1920,1,2006,10000,468643.0,small,1
842882601,Alex Steel Ltd.,سيناء أغذية ش.م.م,F,Construction,F4312,1,2007,10000,2521001.0,small,1
414181440,Lotus Steel Co.,الأهرام بلاستيك ش.ذ.م.م,C,Manufacturing,C1629,1,2016,10000,3821693.0,small,1
671890985,Lotus Agri Ltd.,الدلتا أغذية ذ.م.م,N,Administrative and support service activities,N8020,0,2014,10000,850349.0,small,9
485748820,Misr Steel Ltd.,مصر بلاستيك ش.م.م,S,Other service activities,S9522,0,2015,10000,4268610.0,medium,4
757784872,Alex Agri Co.,القاهرة زراعة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2008,10000,194259.0,small,1
883307595,Nile Textiles LLC,مصر تجارة محدودة,S,Other service activities,S9603,0,2016,10000,4147920.0,medium,3
910810492,Delta Steel Ltd.,مصر بلاستيك ش.م.م,Q,Human health and social work activities,Q8720,0,2013,10000,1155480.0,small,9
114438142,Alex Textiles SAE,القاهرة زراعة ش.م.م,D,"Electricity, gas, steam and air conditioning supply",D3510,1,2022,10000,11555996.0,medium,4
233541636,Alex Foods SAE,سيناء لوجستيات ش.م.م,L,Real estate activities,L6820,0,2010,10000,4339202.0,medium,1
906908067,Pyramid Foods LLC,الجيزة تقنية ش.ذ.م.م,C,Manufacturing,C1820,1,2014,10000,3892664.0,small,1
963805360,Horus Logistics LLC,القاهرة زراعة ش.ذ.م.م,Q,Human health and social work activities,Q8730,0,2008,10000,1065045.0,small,9
673109378,Horus Chem Ltd.,حورس خدمات محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4669,0,2014,10000,1772949.0,small,1
607325419,Giza Trading LLC,الجيزة كيماويات ش.م.م,M,"Professional, scientific and technical activities",M7010,0,2012,10000,483941.0,small,1
107844916,Delta Chem Ltd.,سيناء تجارة ش.ذ.م.م,U,Activities of extraterritorial organizations and bodies,U9900,0,2024,10000,4086774.0,medium,9
410157172,Nile Textiles Co.,سيناء تجارة ش.م.م,C,Manufacturing,C2012,1,2009,10000,4682076.0,small,1
309977853,Misr Tech LLC,اللوتس تجارة ش.م.م,L,Real estate activities,L6820,0,2018,10000,4975220.0,medium,1
768729674,Misr Agri Ltd.,الجيزة تقنية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4741,0,2005,10000,1111260.0,small,1
339282257,Misr Steel Co.,الإسكندرية منسوجات ذ.م.م,L,Real estate activities,L6810,0,2007,10000,162905.0,small,1
517909670,Misr Plastics SAE,القاهرة بلاستيك محدودة,N,Administrative and support service activities,N8121,0,2024,2027,2118766.0,small,1
136036610,Cairo Plastics Co.,اللوتس أغذية محدودة,A,"Agriculture, forestry and fishing",A0142,1,2013,10000,2611432.0,small,1
566317481,Alex Logistics LLC,القاهرة أغذية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4651,0,2010,10000,3546821.0,medium,1
798093169,Alex Trading Co.,القاهرة لوجستيات ش.م.م,S,Other service activities,S9511,0,2010,2023,468447.0,small,1
507373397,Alex Textiles SAE,الأهرام بلاستيك ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4653,0,2019,10000,3199975.0,medium,1
239446380,Alex Textiles Ltd.,الأهرام تقنية ش.م.م,H,Transportation and storage,H5021,0,2015,2026,3159512.0,medium,1
724629276,Alex Agri Co.,القاهرة تجارة محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4652,0,2007,10000,3718880.0,medium,1
395919590,Lotus Steel LLC,الجيزة صلب ش.م.م,K,Financial and insurance activities,K6491,0,2007,10000,3097169.0,medium,1
170074197,Pyramid Chem SAE,سيناء منسوجات ذ.م.م,S,Other service activities,S9412,0,2017,10000,391056.0,small,1
302082470,Pyramid Steel SAE,القاهرة تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2007,10000,2074482.0,small,1
649658423,Pyramid Logistics LLC,سيناء خدمات ش.م.م,F,Construction,F4220,1,2022,10000,641213.0,small,6
186977480,Lotus Tech Co.,مصر تقنية محدودة,E,"Water supply; sewerage, waste management and remediation activities",E3700,1,2024,10000,4580906.0,small,7
731150872,Nile Agri Co.,الجيزة لوجستيات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4663,0,2005,10000,2311200.0,small,1
867723982,Cairo Chem LLC,الأهرام كيماويات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2012,10000,4418579.0,medium,1
387550030,Giza Tech SAE,الجيزة بلاستيك ش.ذ.م.م,C,Manufacturing,C1811,1,2017,2026,9035383.0,medium,3
692401458,Pyramid Chem SAE,مصر تقنية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4669,0,2012,10000,3426174.0,medium,8
143918110,Delta Tech SAE,النيل تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4761,0,2012,10000,332888.0,small,1
455010846,Lotus Trading LLC,حورس كيماويات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2010,10000,4396679.0,medium,1
974977669,Sinai Tech LLC,الإسكندرية منسوجات ش.ذ.م.م,S,Other service activities,S9411,0,2009,10000,442847.0,small,1
784744552,Nile Foods LLC,حورس أغذية محدودة,M,"Professional, scientific and technical activities",M7310,0,2015,10000,2458917.0,small,1
747258758,Nile Services Ltd.,سيناء منسوجات ش.ذ.م.م,C,Manufacturing,C3311,1,2016,10000,3122701.0,small,1
275598146,Alex Textiles Co.,سيناء صلب ش.ذ.م.م,M,"Professional, scientific and technical activities",M6910,0,2014,10000,1497852.0,small,2
916993556,Alex Trading SAE,النيل منسوجات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4763,0,2019,10000,2420342.0,small,1
918834208,Horus Plastics Ltd.,الجيزة أغذية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2017,10000,2117710.0,small,6
953306708,Alex Foods Ltd.,حورس لوجستيات ذ.م.م,J,Information and communication,J6311,0,2011,10000,2449845.0,small,1
256297495,Misr Services SAE,مصر أغذية ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2010,10000,3170353.0,medium,1
423790050,Sinai Chem SAE,النيل منسوجات ش.م.م,M,"Professional, scientific and technical activities",M7010,0,2013,10000,862711.0,small,1
489691201,Pyramid Plastics SAE,حورس خدمات محدودة,A,"Agriculture, forestry and fishing",A0111,1,2015,10000,4982964.0,small,1
920416750,Lotus Tech Ltd.,النيل لوجستيات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4799,0,2018,10000,4600545.0,medium,1
838132331,Nile Plastics SAE,سيناء أغذية ذ.م.م,C,Manufacturing,C2825,1,2020,10000,85261.0,small,1
178921947,Pyramid Tech Ltd.,الأهرام زراعة ذ.م.م,C,Manufacturing,C1812,1,2013,10000,3672180.0,small,1
660433378,Horus Textiles SAE,مصر أغذية ذ.م.م,F,Construction,F4311,1,2018,10000,1863455.0,small,1
463130803,Lotus Tech SAE,سيناء تجارة ذ.م.م,N,Administrative and support service activities,N8129,0,2017,10000,616512.0,small,1
282293146,Giza Services LLC,الإسكندرية بلاستيك ش.ذ.م.م,C,Manufacturing,C1010,1,2015,10000,169458.0,small,3
664148637,Pyramid Trading Co.,مصر صلب محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4751,0,2021,10000,4864709.0,medium,1
767411573,Lotus Foods SAE,الجيزة زراعة ش.م.م,C,Manufacturing,C2920,1,2020,10000,12558268.0,medium,1
425003391,Lotus Trading LLC,اللوتس كيماويات محدودة,C,Manufacturing,C2680,1,2019,2032,1327924.0,small,1
184562731,Misr Logistics SAE,الأهرام تجارة ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4722,0,2016,10000,805191.0,small,1
288978829,Lotus Agri LLC,مصر تقنية محدودة,A,"Agriculture, forestry and fishing",A0220,1,2018,10000,9326276.0,medium,9
921112242,Pyramid Agri SAE,اللوتس تقنية ش.م.م,C,Manufacturing,C2431,1,2014,10000,2623834.0,small,1
136144575,Delta Logistics Co.,الأهرام صلب ذ.م.م,F,Construction,F4290,1,2010,10000,11183073.0,medium,1
570173940,Nile Foods Ltd.,القاهرة زراعة ش.م.م,C,Manufacturing,C1020,1,2009,10000,4912611.0,small,8
127188690,Pyramid Foods Ltd.,سيناء منسوجات ش.ذ.م.م,H,Transportation and storage,H4911,0,2010,10000,3897995.0,medium,1
613968063,Sinai Trading Co.,القاهرة أغذية ش.م.م,C,Manufacturing,C2811,1,2012,10000,10868229.0,medium,1
965920281,Giza Foods Ltd.,الإسكندرية تجارة ش.ذ.م.م,H,Transportation and storage,H5229,0,2012,10000,3167777.0,medium,1
214027648,Cairo Plastics Co.,الإسكندرية زراعة محدودة,N,Administrative and support service activities,N7830,0,2016,10000,1450676.0,small,1
606249979,Misr Trading Co.,الجيزة لوجستيات ش.م.م,C,Manufacturing,C1709,1,2015,2019,435965.0,small,1
768980818,Nile Plastics Co.,سيناء منسوجات ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2023,10000,2160203.0,small,1
877263534,Sinai Textiles Ltd.,سيناء لوجستيات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4669,0,2006,2017,2216367.0,small,1
906964310,Lotus Chem Ltd.,الجيزة تقنية محدودة,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4722,0,2017,10000,2960096.0,small,1
240260896,Pyramid Chem Ltd.,الأهرام بلاستيك محدودة,N,Administrative and support service activities,N7721,0,2017,10000,3331227.0,medium,7
710858060,Misr Services LLC,حورس منسوجات محدودة,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T9700,0,2016,10000,1406834.0,small,1
813872125,Delta Agri SAE,سيناء خدمات ذ.م.م,K,Financial and insurance activities,K6622,0,2019,10000,3140538.0,medium,7
893694778,Lotus Logistics LLC,النيل بلاستيك ش.ذ.م.م,M,"Professional, scientific and technical activities",M7110,0,2023,10000,1180964.0,small,1
607076114,Cairo Steel Ltd.,الجيزة تجارة ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4652,0,2016,10000,2007397.0,small,1
628280716,Delta Tech LLC,سيناء منسوجات محدودة,L,Real estate activities,L6810,0,2014,10000,392291.0,small,1
983456994,Delta Plastics Co.,حورس زراعة محدودة,S,Other service activities,S9524,0,2017,10000,1719484.0,small,1
968300058,Misr Plastics Co.,حورس كيماويات ش.ذ.م.م,S,Other service activities,S9603,0,2022,10000,2784868.0,small,1
725187818,Misr Logistics Ltd.,الجيزة تجارة ش.ذ.م.م,C,Manufacturing,C1430,1,2021,10000,2028764.0,small,1
730419183,Nile Chem Co.,الإسكندرية خدمات محدودة,C,Manufacturing,C2819,1,2023,10000,14149123.0,medium,1
117261877,Misr Services Ltd.,الإسكندرية أغذية ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4772,0,2015,10000,265784.0,small,1
122198386,Pyramid Foods SAE,الأهرام تقنية ش.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4782,0,2020,2034,2336046.0,small,1
631479816,Delta Chem Ltd.,الإسكندرية بلاستيك محدودة,J,Information and communication,J6110,0,2007,10000,2524329.0,small,1
737805802,Misr Chem Ltd.,مصر لوجستيات ش.م.م,F,Construction,F4312,1,2006,10000,12323812.0,medium,1
153379035,Pyramid Logistics Ltd.,الأهرام بلاستيك ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2013,10000,2886717.0,small,1
165921340,Lotus Plastics LLC,الإسكندرية زراعة ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4781,0,2013,10000,645373.0,small,1
403071696,Cairo Chem LLC,مصر خدمات ذ.م.م,S,Other service activities,S9491,0,2022,2029,2281623.0,small,1
455991016,Misr Logistics Co.,حورس بلاستيك ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4653,0,2019,2024,1694795.0,small,1
829807150,Alex Foods Co.,القاهرة منسوجات ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4742,0,2008,10000,572960.0,small,1
451954218,Misr Chem LLC,الإسكندرية خدمات ذ.م.م,H,Transportation and storage,H5022,0,2006,10000,4479631.0,medium,1
962104013,Nile Logistics SAE,النيل تجارة محدودة,P,Education,P8521,0,2019,2025,2171993.0,small,9
675276051,Sinai Tech Co.,سيناء بلاستيك ش.ذ.م.م,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4742,0,2007,2012,383712.0,small,1
941185975,Sinai Trading LLC,اللوتس تجارة ش.ذ.م.م,M,"Professional, scientific and technical activities",M7420,0,2024,10000,350676.0,small,1
821423180,Lotus Services Co.,حورس زراعة ش.ذ.م.م,F,Construction,F4330,1,2016,2023,2259416.0,small,1
